#Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Swth Wdth(ft),Yld Vol(Dry)(bu/ac),Obj. Id,Yld Mass(Wet)(lb/ac),Moisture(%),Hding Veh(deg)
Longitude,Latitude,Field,Dataset,Product,ObjId,Distance,Swath,Yield,ObjId,YldMass,Moisture,Hding
-97.59136973,44.09592709,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,163,6.427,5.000,113.06,163,6371.0,15.53,359.56
-97.59135069,44.09592696,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,164,6.427,5.000,113.06,164,6371.0,15.53,359.56
-97.59133166,44.09592683,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,165,6.427,5.000,113.06,165,6371.0,15.53,359.56
-97.59131262,44.09592670,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,166,6.427,5.000,113.06,166,6371.0,15.53,359.56
-97.59129359,44.09592657,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,167,6.427,5.000,113.06,167,6371.0,15.53,359.56
-97.59127455,44.09592644,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,168,6.427,5.000,113.06,168,6371.0,15.53,359.56
-97.59136971,44.09594483,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,169,6.427,5.000,107.90,169,6042.0,14.79,359.75
-97.59135068,44.09594465,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,170,6.427,5.000,107.90,170,6042.0,14.79,359.75
-97.59133164,44.09594448,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,171,6.427,5.000,107.90,171,6042.0,14.79,359.75
-97.59131261,44.09594430,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,172,6.427,5.000,107.90,172,6042.0,14.79,359.75
-97.59129358,44.09594413,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,173,6.427,5.000,107.90,173,6042.0,14.79,359.75
-97.59127454,44.09594395,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,174,6.427,5.000,107.90,174,6042.0,14.79,359.75
-97.59136983,44.09596264,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,175,6.460,5.000,136.20,175,7626.7,14.79,359.90
-97.59135080,44.09596243,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,176,6.460,5.000,136.20,176,7626.7,14.79,359.90
-97.59133177,44.09596222,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,177,6.460,5.000,136.20,177,7626.7,14.79,359.90
-97.59131273,44.09596200,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,178,6.460,5.000,136.20,178,7626.7,14.79,359.90
-97.59129370,44.09596179,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,179,6.460,5.000,136.20,179,7626.7,14.79,359.90
-97.59127466,44.09596158,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,180,6.460,5.000,136.20,180,7626.7,14.79,359.90
-97.59136964,44.09598076,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,181,6.525,5.000,147.79,181,8275.9,14.79,0.320
-97.59135060,44.09598045,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,182,6.525,5.000,147.79,182,8275.9,14.79,0.320
-97.59133157,44.09598013,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,183,6.525,5.000,147.79,183,8275.9,14.79,0.320
-97.59131254,44.09597982,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,184,6.525,5.000,147.79,184,8275.9,14.79,0.320
-97.59129351,44.09597951,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,185,6.525,5.000,147.79,185,8275.9,14.79,0.320
-97.59127448,44.09597920,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,186,6.525,5.000,147.79,186,8275.9,14.79,0.320
-97.59136930,44.09599891,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,187,6.624,5.000,142.49,187,7978.9,14.79,0.300
-97.59135027,44.09599860,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,188,6.624,5.000,142.49,188,7978.9,14.79,0.300
-97.59133124,44.09599829,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,189,6.624,5.000,142.49,189,7978.9,14.79,0.300
-97.59131220,44.09599799,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,190,6.624,5.000,142.49,190,7978.9,14.79,0.300
-97.59129317,44.09599768,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,191,6.624,5.000,142.49,191,7978.9,14.79,0.300
-97.59127414,44.09599737,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,192,6.624,5.000,142.49,192,7978.9,14.79,0.300
-97.59136913,44.09601767,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,193,6.854,5.000,152.81,193,8556.9,14.79,0.300
-97.59135010,44.09601737,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,194,6.854,5.000,152.81,194,8556.9,14.79,0.300
-97.59133107,44.09601706,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,195,6.854,5.000,152.81,195,8556.9,14.79,0.300
-97.59131204,44.09601675,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,196,6.854,5.000,152.81,196,8556.9,14.79,0.300
-97.59129301,44.09601645,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,197,6.854,5.000,152.81,197,8556.9,14.79,0.300
-97.59127397,44.09601614,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,198,6.854,5.000,152.81,198,8556.9,14.79,0.300
-97.59136948,44.09603593,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,199,6.788,5.000,148.14,199,8295.3,14.79,359.76
-97.59135045,44.09603575,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,200,6.788,5.000,148.14,200,8295.3,14.79,359.76
-97.59133141,44.09603558,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,201,6.788,5.000,148.14,201,8295.3,14.79,359.76
-97.59131238,44.09603540,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,202,6.788,5.000,148.14,202,8295.3,14.79,359.76
-97.59129334,44.09603522,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,203,6.788,5.000,148.14,203,8295.3,14.79,359.76
-97.59127431,44.09603505,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,204,6.788,5.000,148.14,204,8295.3,14.79,359.76
-97.59136985,44.09605437,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,205,6.854,5.000,158.81,205,8893.1,14.79,359.10
-97.59135081,44.09605435,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,206,6.854,5.000,158.81,206,8893.1,14.79,359.10
-97.59133178,44.09605433,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,207,6.854,5.000,158.81,207,8893.1,14.79,359.10
-97.59131274,44.09605431,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,208,6.854,5.000,158.81,208,8893.1,14.79,359.10
-97.59129370,44.09605429,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,209,6.854,5.000,158.81,209,8893.1,14.79,359.10
-97.59127467,44.09605427,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,210,6.854,5.000,158.81,210,8893.1,14.79,359.10
-97.59137032,44.09607399,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,211,7.116,5.000,157.29,211,8808.0,14.79,359.21
-97.59135128,44.09607395,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,212,7.116,5.000,157.29,212,8808.0,14.79,359.21
-97.59133224,44.09607390,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,213,7.116,5.000,157.29,213,8808.0,14.79,359.21
-97.59131321,44.09607386,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,214,7.116,5.000,157.29,214,8808.0,14.79,359.21
-97.59129417,44.09607381,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,215,7.116,5.000,157.29,215,8808.0,14.79,359.21
-97.59127513,44.09607377,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,216,7.116,5.000,157.29,216,8808.0,14.79,359.21
-97.59137058,44.09609365,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,217,7.149,5.000,168.17,217,9416.9,14.79,359.32
-97.59135154,44.09609358,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,218,7.149,5.000,168.17,218,9416.9,14.79,359.32
-97.59133250,44.09609351,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,219,7.149,5.000,168.17,219,9416.9,14.79,359.32
-97.59131347,44.09609344,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,220,7.149,5.000,168.17,220,9416.9,14.79,359.32
-97.59129443,44.09609336,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,221,7.149,5.000,168.17,221,9416.9,14.79,359.32
-97.59127540,44.09609329,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,222,7.149,5.000,168.17,222,9416.9,14.79,359.32
-97.59137075,44.09611311,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,223,7.050,5.000,177.32,223,9929.7,14.79,359.45
-97.59135171,44.09611301,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,224,7.050,5.000,177.32,224,9929.7,14.79,359.45
-97.59133267,44.09611291,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,225,7.050,5.000,177.32,225,9929.7,14.79,359.45
-97.59131364,44.09611280,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,226,7.050,5.000,177.32,226,9929.7,14.79,359.45
-97.59129460,44.09611270,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,227,7.050,5.000,177.32,227,9929.7,14.79,359.45
-97.59127557,44.09611260,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,228,7.050,5.000,177.32,228,9929.7,14.79,359.45
-97.59137082,44.09613278,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,229,7.083,5.000,189.09,229,10589,14.79,359.86
-97.59135179,44.09613258,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,230,7.083,5.000,189.09,230,10589,14.79,359.86
-97.59133275,44.09613238,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,231,7.083,5.000,189.09,231,10589,14.79,359.86
-97.59131372,44.09613218,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,232,7.083,5.000,189.09,232,10589,14.79,359.86
-97.59129468,44.09613198,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,233,7.083,5.000,189.09,233,10589,14.79,359.86
-97.59127565,44.09613178,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,234,7.083,5.000,189.09,234,10589,14.79,359.86
-97.59137096,44.09615219,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,235,7.083,5.000,185.22,235,10372,14.79,359.85
-97.59135193,44.09615199,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,236,7.083,5.000,185.22,236,10372,14.79,359.85
-97.59133289,44.09615179,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,237,7.083,5.000,185.22,237,10372,14.79,359.85
-97.59131386,44.09615160,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,238,7.083,5.000,185.22,238,10372,14.79,359.85
-97.59129483,44.09615140,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,239,7.083,5.000,185.22,239,10372,14.79,359.85
-97.59127579,44.09615120,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,240,7.083,5.000,185.22,240,10372,14.79,359.85
-97.59137140,44.09617152,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,241,7.116,5.000,181.71,241,10176,14.79,359.49
-97.59135237,44.09617140,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,242,7.116,5.000,181.71,242,10176,14.79,359.49
-97.59133333,44.09617129,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,243,7.116,5.000,181.71,243,10176,14.79,359.49
-97.59131430,44.09617118,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,244,7.116,5.000,181.71,244,10176,14.79,359.49
-97.59129526,44.09617107,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,245,7.116,5.000,181.71,245,10176,14.79,359.49
-97.59127622,44.09617096,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,246,7.116,5.000,181.71,246,10176,14.79,359.49
-97.59137174,44.09619093,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,247,7.149,5.000,172.56,247,9663.2,14.79,359.24
-97.59135270,44.09619088,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,248,7.149,5.000,172.56,248,9663.2,14.79,359.24
-97.59133366,44.09619083,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,249,7.149,5.000,172.56,249,9663.2,14.79,359.24
-97.59131463,44.09619078,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,250,7.149,5.000,172.56,250,9663.2,14.79,359.24
-97.59129559,44.09619073,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,251,7.149,5.000,172.56,251,9663.2,14.79,359.24
-97.59127655,44.09619067,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,252,7.149,5.000,172.56,252,9663.2,14.79,359.24
-97.59137205,44.09621060,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,253,7.182,5.000,173.85,253,9734.9,14.79,359.12
-97.59135301,44.09621058,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,254,7.182,5.000,173.85,254,9734.9,14.79,359.12
-97.59133398,44.09621056,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,255,7.182,5.000,173.85,255,9734.9,14.79,359.12
-97.59131494,44.09621053,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,256,7.182,5.000,173.85,256,9734.9,14.79,359.12
-97.59129590,44.09621051,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,257,7.182,5.000,173.85,257,9734.9,14.79,359.12
-97.59127687,44.09621048,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,258,7.182,5.000,173.85,258,9734.9,14.79,359.12
-97.59137274,44.09623000,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,259,7.149,5.000,169.79,259,9519.9,15.11,358.72
-97.59135370,44.09623008,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,260,7.149,5.000,169.79,260,9519.9,15.11,358.72
-97.59133466,44.09623015,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,261,7.149,5.000,169.79,261,9519.9,15.11,358.72
-97.59131563,44.09623022,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,262,7.149,5.000,169.79,262,9519.9,15.11,358.72
-97.59129659,44.09623029,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,263,7.149,5.000,169.79,263,9519.9,15.11,358.72
-97.59127755,44.09623037,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,264,7.149,5.000,169.79,264,9519.9,15.11,358.72
-97.59137298,44.09624991,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,265,7.149,5.000,171.86,265,9636.3,15.11,359.26
-97.59135394,44.09624986,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,266,7.149,5.000,171.86,266,9636.3,15.11,359.26
-97.59133491,44.09624980,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,267,7.149,5.000,171.86,267,9636.3,15.11,359.26
-97.59131587,44.09624974,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,268,7.149,5.000,171.86,268,9636.3,15.11,359.26
-97.59129684,44.09624968,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,269,7.149,5.000,171.86,269,9636.3,15.11,359.26
-97.59127780,44.09624963,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,270,7.149,5.000,171.86,270,9636.3,15.11,359.26
-97.59137294,44.09626910,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,271,6.886,5.000,168.88,271,9469.0,15.11,359.81
-97.59135390,44.09626891,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,272,6.886,5.000,168.88,272,9469.0,15.11,359.81
-97.59133487,44.09626872,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,273,6.886,5.000,168.88,273,9469.0,15.11,359.81
-97.59131584,44.09626853,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,274,6.886,5.000,168.88,274,9469.0,15.11,359.81
-97.59129680,44.09626835,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,275,6.886,5.000,168.88,275,9469.0,15.11,359.81
-97.59127777,44.09626816,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,276,6.886,5.000,168.88,276,9469.0,15.11,359.81
-97.59137313,44.09628732,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,277,6.689,5.000,170.86,277,9580.1,15.11,359.53
-97.59135410,44.09628720,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,278,6.689,5.000,170.86,278,9580.1,15.11,359.53
-97.59133506,44.09628707,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,279,6.689,5.000,170.86,279,9580.1,15.11,359.53
-97.59131602,44.09628695,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,280,6.689,5.000,170.86,280,9580.1,15.11,359.53
-97.59129699,44.09628683,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,281,6.689,5.000,170.86,281,9580.1,15.11,359.53
-97.59127795,44.09628671,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,282,6.689,5.000,170.86,282,9580.1,15.11,359.53
-97.59137314,44.09630609,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,283,6.755,5.000,159.74,283,8956.3,15.11,359.98
-97.59135410,44.09630586,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,284,6.755,5.000,159.74,284,8956.3,15.11,359.98
-97.59133507,44.09630563,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,285,6.755,5.000,159.74,285,8956.3,15.11,359.98
-97.59131604,44.09630540,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,286,6.755,5.000,159.74,286,8956.3,15.11,359.98
-97.59129700,44.09630517,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,287,6.755,5.000,159.74,287,8956.3,15.11,359.98
-97.59127797,44.09630494,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,288,6.755,5.000,159.74,288,8956.3,15.11,359.98
-97.59137329,44.09632463,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,289,6.755,5.000,169.03,289,9477.6,15.11,359.93
-97.59135425,44.09632441,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,290,6.755,5.000,169.03,290,9477.6,15.11,359.93
-97.59133522,44.09632419,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,291,6.755,5.000,169.03,291,9477.6,15.11,359.93
-97.59131619,44.09632397,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,292,6.755,5.000,169.03,292,9477.6,15.11,359.93
-97.59129715,44.09632376,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,293,6.755,5.000,169.03,293,9477.6,15.11,359.93
-97.59127812,44.09632354,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,294,6.755,5.000,169.03,294,9477.6,15.11,359.93
-97.59137325,44.09634341,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,295,6.755,5.000,149.59,295,8387.7,15.11,0.336
-97.59135422,44.09634310,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,296,6.755,5.000,149.59,296,8387.7,15.11,0.336
-97.59133519,44.09634278,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,297,6.755,5.000,149.59,297,8387.7,15.11,0.336
-97.59131616,44.09634247,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,298,6.755,5.000,149.59,298,8387.7,15.11,0.336
-97.59129713,44.09634215,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,299,6.755,5.000,149.59,299,8387.7,15.11,0.336
-97.59127809,44.09634184,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,300,6.755,5.000,149.59,300,8387.7,15.11,0.336
-97.59137351,44.09636180,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,301,6.821,5.000,189.67,301,10635,15.11,359.83
-97.59135448,44.09636161,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,302,6.821,5.000,189.67,302,10635,15.11,359.83
-97.59133545,44.09636142,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,303,6.821,5.000,189.67,303,10635,15.11,359.83
-97.59131641,44.09636122,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,304,6.821,5.000,189.67,304,10635,15.11,359.83
-97.59129738,44.09636103,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,305,6.821,5.000,189.67,305,10635,15.11,359.83
-97.59127834,44.09636084,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,306,6.821,5.000,189.67,306,10635,15.11,359.83
-97.59137382,44.09638074,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,307,6.952,5.000,185.10,307,10379,15.11,359.63
-97.59135478,44.09638059,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,308,6.952,5.000,185.10,308,10379,15.11,359.63
-97.59133575,44.09638045,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,309,6.952,5.000,185.10,309,10379,15.11,359.63
-97.59131671,44.09638030,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,310,6.952,5.000,185.10,310,10379,15.11,359.63
-97.59129767,44.09638016,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,311,6.952,5.000,185.10,311,10379,15.11,359.63
