X,Y,fid,MEAN_X,MEAN_Y,Time,mean,Block,Sample,Balanced,Rectangle,Square
-97.5986584412117,44.0903641617362,"16493",-97.5986584412117,44.0903641617362,10/19/2019 7:06:34 PM,2.88869011,"0","0","0","0","0"
-97.6020867505121,44.0918662173564,"16494",-97.6020867505121,44.0918662173564,10/19/2019 6:11:23 PM,11.97505204,"0","0","0","0","0"
-97.5957562189053,44.0888521656457,"16495",-97.5957562189053,44.0888521656457,10/19/2019 10:45:49 PM,47.5943427,"2","4","0","0","0"
-97.5959025589055,44.090508440646,"16496",-97.5959025589055,44.090508440646,10/19/2019 10:37:22 PM,14.34971196,"2","3","0","0","1"
-97.5955405789053,44.0933963756464,"16497",-97.5955405789053,44.0933963756464,10/20/2019 12:26:46 AM,5.02250166,"3","2","1","0","1"
-97.5935668229053,44.0912148846461,"16498",-97.5935668229053,44.0912148846461,10/20/2019 1:58:53 AM,48.71664327,"7","1","0","0","1"
-97.6001671565122,44.0890551293496,"16499",-97.6001671565122,44.0890551293496,10/19/2019 6:44:53 PM,25.8904658,"0","0","0","0","0"
-97.5980015589059,44.0898757866457,"16500",-97.5980015589059,44.0898757866457,10/19/2019 9:21:37 PM,38.91887941,"0","0","0","0","0"
-97.5957535568983,44.0914051796513,"16501",-97.5957535568983,44.0914051796513,10/19/2019 10:41:31 PM,48.11597831,"2","4","0","0","1"
-97.5985528409057,44.0932351396464,"16502",-97.5985528409057,44.0932351396464,10/19/2019 11:58:33 PM,25.01908637,"0","0","0","0","0"
-97.5933052869094,44.0899187426514,"16503",-97.5933052869094,44.0899187426514,10/19/2019 9:36:49 PM,49.17931979,"0","0","0","0","0"
-97.5969132259132,44.0914805676475,"16504",-97.5969132259132,44.0914805676475,10/19/2019 8:41:38 PM,42.8870102,"0","0","0","0","0"
-97.5977371219059,44.0898045776457,"16505",-97.5977371219059,44.0898045776457,10/19/2019 9:27:08 PM,27.92640887,"0","0","0","0","0"
-97.5978811939054,44.0928169056463,"16506",-97.5978811939054,44.0928169056463,10/19/2019 11:47:18 PM,41.89818948,"0","0","0","0","0"
-97.5968184369056,44.0908611806459,"16507",-97.5968184369056,44.0908611806459,10/19/2019 10:05:02 PM,43.83149823,"0","0","0","0","0"
-97.5983263529004,44.0941285916523,"16508",-97.5983263529004,44.0941285916523,10/19/2019 11:45:05 PM,0,"0","0","0","0","0"
-97.5987711469052,44.0932090806517,"16509",-97.5987711469052,44.0932090806517,10/20/2019 12:05:10 AM,10.53335989,"0","0","0","0","0"
-97.595232219569,44.0907149525705,"16510",-97.595232219569,44.0907149525705,10/19/2019 10:40:08 PM,0,"3","4","0","0","1"
-97.5934334079052,44.090842511646,"16511",-97.5934334079052,44.090842511646,10/20/2019 2:04:17 AM,49.78820405,"7","2","0","0","1"
-97.5937524977042,44.0883803671603,"16512",-97.5937524977042,44.0883803671603,10/19/2019 9:42:22 PM,3.79500115,"0","0","0","0","0"
-97.5921662849047,44.0909612206459,"16513",-97.5921662849047,44.0909612206459,10/20/2019 12:43:55 AM,44.48090365,"9","4","0","0","0"
-97.599113188906,44.0930866046464,"16514",-97.599113188906,44.0930866046464,10/19/2019 9:04:43 PM,11.96143058,"0","0","0","0","0"
-97.5996254845091,44.0899289673558,"16515",-97.5996254845091,44.0899289673558,10/19/2019 7:08:10 PM,49.05017304,"0","0","0","0","0"
-97.6000269911116,44.0944252051884,"16516",-97.6000269911116,44.0944252051884,10/19/2019 5:29:31 PM,0,"0","0","0","0","0"
-97.5980464806879,44.0941257657178,"16517",-97.5980464806879,44.0941257657178,10/19/2019 11:45:17 PM,0,"0","0","0","0","0"
-97.5999352555122,44.0905038443499,"16518",-97.5999352555122,44.0905038443499,10/19/2019 6:57:20 PM,16.12656939,"0","0","0","0","0"
-97.5983902288068,44.0949658889829,"16519",-97.5983902288068,44.0949658889829,10/20/2019 12:14:21 AM,7.17292198,"0","0","0","0","0"
-97.5991450023838,44.0886566862718,"16520",-97.5991450023838,44.0886566862718,10/19/2019 8:15:43 PM,0,"0","0","0","0","0"
-97.5996617619062,44.0949990166467,"16521",-97.5996617619062,44.0949990166467,10/19/2019 8:49:13 PM,29.31995425,"0","0","0","0","0"
-97.601105100512,44.0926261713502,"16522",-97.601105100512,44.0926261713502,10/19/2019 5:13:43 PM,29.11123794,"0","0","0","0","0"
-97.5998996685121,44.0921639983503,"16523",-97.5998996685121,44.0921639983503,10/19/2019 7:12:30 PM,19.20904393,"0","0","0","0","0"
-97.5923383858987,44.0936976266519,"16524",-97.5923383858987,44.0936976266519,10/20/2019 12:40:56 AM,43.50915249,"0","0","0","0","0"
-97.5998991465121,44.0921478573503,"16525",-97.5998991465121,44.0921478573503,10/19/2019 7:12:29 PM,20.9328623,"0","0","0","0","0"
-97.5927884259052,44.0914275936459,"16526",-97.5927884259052,44.0914275936459,10/20/2019 2:21:26 AM,50.64778374,"8","3","0","0","1"
-97.5987844335108,44.095395330357,"16527",-97.5987844335108,44.095395330357,10/19/2019 4:44:36 PM,40.85531914,"0","0","0","0","0"
-97.5959378119053,44.0940748496467,"16528",-97.5959378119053,44.0940748496467,10/19/2019 11:09:18 PM,33.63124781,"2","3","0","0","0"
-97.596771515914,44.0917816576483,"16529",-97.596771515914,44.0917816576483,10/19/2019 8:38:22 PM,33.14283212,"0","0","0","0","0"
-97.5986866515375,44.0901280379973,"16530",-97.5986866515375,44.0901280379973,10/19/2019 7:06:46 PM,0,"0","0","0","0","0"
-97.6017568245112,44.0918622793563,"16531",-97.6017568245112,44.0918622793563,10/19/2019 6:11:35 PM,0,"0","0","0","0","0"
-97.5959158029027,44.0907339656462,"16532",-97.5959158029027,44.0907339656462,10/19/2019 10:37:34 PM,0,"2","3","0","0","1"
-97.5975996139066,44.0921830176523,"16533",-97.5975996139066,44.0921830176523,10/19/2019 8:36:46 PM,37.97304734,"0","0","0","0","0"
-97.5977542589055,44.0934295666464,"16534",-97.5977542589055,44.0934295666464,10/19/2019 11:42:21 PM,45.04250298,"0","0","0","0","0"
-97.6000442665122,44.0930495353505,"16535",-97.6000442665122,44.0930495353505,10/19/2019 6:54:46 PM,28.43296323,"0","0","0","0","0"
-97.5985549639052,44.0933807336464,"16536",-97.5985549639052,44.0933807336464,10/19/2019 11:58:45 PM,38.65751675,"0","0","0","0","0"
-97.5925716099054,44.0927855566462,"16537",-97.5925716099054,44.0927855566462,10/20/2019 2:31:07 AM,52.81322644,"9","1","1","0","0"
-97.5955390909053,44.0931922266463,"16538",-97.5955390909053,44.0931922266463,10/20/2019 12:26:58 AM,44.47056751,"3","2","1","1","1"
-97.5946296609053,44.0934035276464,"16539",-97.5946296609053,44.0934035276464,10/20/2019 1:09:49 AM,31.62916311,"5","1","1","0","1"
-97.5940999119054,44.0923347646462,"16540",-97.5940999119054,44.0923347646462,10/20/2019 1:30:12 AM,29.49636209,"6","1","0","1","1"
-97.5954147058977,44.091390123651,"16541",-97.5954147058977,44.091390123651,10/19/2019 11:05:55 PM,27.77605622,"3","3","0","0","1"
-97.5961976539052,44.0941654536467,"16542",-97.5961976539052,44.0941654536467,10/19/2019 10:28:21 PM,41.56588676,"2","1","0","0","0"
-97.5968091669045,44.0884905486517,"16543",-97.5968091669045,44.0884905486517,10/19/2019 9:45:43 PM,0,"0","0","0","0","0"
-97.5993750309061,44.0927763296462,"16544",-97.5993750309061,44.0927763296462,10/19/2019 8:55:06 PM,30.6005659,"0","0","0","0","0"
-97.5978961589052,44.0939947256465,"16545",-97.5978961589052,44.0939947256465,10/19/2019 11:46:08 PM,13.3563146,"0","0","0","0","0"
-97.6000397505121,44.0928433823504,"16546",-97.6000397505121,44.0928433823504,10/19/2019 6:54:58 PM,27.63130047,"0","0","0","0","0"
-97.6031389306496,44.0914763297819,"16547",-97.6031389306496,44.0914763297819,10/19/2019 6:22:40 PM,0,"0","0","0","0","0"
-97.5995025339059,44.0923037296461,"16548",-97.5995025339059,44.0923037296461,10/19/2019 8:52:33 PM,44.37898836,"0","0","0","0","0"
-97.5954093439052,44.0932895536463,"16549",-97.5954093439052,44.0932895536463,10/20/2019 12:31:05 AM,41.07325757,"3","3","1","1","1"
-97.5965027719049,44.0884907006517,"16550",-97.5965027719049,44.0884907006517,10/19/2019 9:45:55 PM,6.35306139,"0","0","0","0","0"
-97.5957559819053,44.0888325486457,"16551",-97.5957559819053,44.0888325486457,10/19/2019 10:45:50 PM,46.37204449,"2","4","0","0","0"
-97.5955298679056,44.0922996566461,"16552",-97.5955298679056,44.0922996566461,10/20/2019 12:27:50 AM,38.09837793,"3","2","0","1","1"
-97.5943375339054,44.0900707486458,"16553",-97.5943375339054,44.0900707486458,10/20/2019 1:15:31 AM,48.57950965,"5","3","0","0","0"
-97.5933253659053,44.0931285336463,"16554",-97.5933253659053,44.0931285336463,10/20/2019 2:08:31 AM,35.3710391,"7","3","1","1","1"
-97.5989032295035,44.0911676663541,"16555",-97.5989032295035,44.0911676663541,10/19/2019 7:10:16 PM,42.30079335,"0","0","0","0","0"
-97.5969716879054,44.0933439396465,"16556",-97.5969716879054,44.0933439396465,10/19/2019 11:23:53 PM,18.81079443,"0","0","0","0","0"
-97.5963179989054,44.0929212716465,"16557",-97.5963179989054,44.0929212716465,10/19/2019 11:12:38 PM,6.32000518,"1","4","1","0","1"
-97.5947433829053,44.0917137106461,"16558",-97.5947433829053,44.0917137106461,10/20/2019 1:04:14 AM,49.14472861,"4","4","0","1","1"
-97.5973184879109,44.0922344346518,"16559",-97.5973184879109,44.0922344346518,10/19/2019 8:36:58 PM,31.95187546,"0","0","0","0","0"
-97.5985473309055,44.0928025216463,"16560",-97.5985473309055,44.0928025216463,10/19/2019 11:58:08 PM,48.51803908,"0","0","0","0","0"
-97.6001846425123,44.0904698543499,"16561",-97.6001846425123,44.0904698543499,10/19/2019 6:43:31 PM,47.56248926,"0","0","0","0","0"
-97.6009846245122,44.0938180723504,"16562",-97.6009846245122,44.0938180723504,10/19/2019 5:18:16 PM,32.47947583,"0","0","0","0","0"
-97.592571174905,44.0929821466463,"16563",-97.592571174905,44.0929821466463,10/20/2019 2:31:19 AM,50.56234861,"9","1","1","0","0"
-97.5969359039055,44.0896290396456,"16564",-97.5969359039055,44.0896290396456,10/19/2019 10:02:42 PM,41.23176388,"0","0","0","0","0"
-97.5958113935106,44.095350223357,"16565",-97.5958113935106,44.095350223357,10/19/2019 4:46:59 PM,22.59850894,"0","0","0","0","0"
-97.599265430906,44.0947125036467,"16566",-97.599265430906,44.0947125036467,10/19/2019 8:58:39 PM,38.85732869,"0","0","0","0","0"
-97.5971035259052,44.0934412586466,"16567",-97.5971035259052,44.0934412586466,10/19/2019 11:28:23 PM,19.24912141,"0","0","0","0","0"
-97.5929154199018,44.0936646716526,"16568",-97.5929154199018,44.0936646716526,10/20/2019 12:49:01 AM,42.11056242,"0","0","0","0","0"
-97.5931225689022,44.0935871516526,"16569",-97.5931225689022,44.0935871516526,10/20/2019 12:58:42 AM,49.06644098,"0","0","0","0","0"
-97.5991913159063,44.0898156416456,"16570",-97.5991913159063,44.0898156416456,10/19/2019 8:17:26 PM,48.12145969,"0","0","0","0","0"
-97.6036975025125,44.0924013823565,"16571",-97.6036975025125,44.0924013823565,10/19/2019 5:44:00 PM,40.39419628,"0","0","0","0","0"
-97.5961999919053,44.0943793346468,"16572",-97.5961999919053,44.0943793346468,10/19/2019 10:28:33 PM,33.17504621,"2","1","0","0","0"
-97.5993760069061,44.0929970116463,"16573",-97.5993760069061,44.0929970116463,10/19/2019 8:55:18 PM,34.70610674,"0","0","0","0","0"
-97.6001763285106,44.0944759073569,"16574",-97.6001763285106,44.0944759073569,10/19/2019 5:29:43 PM,13.77270461,"0","0","0","0","0"
-97.5988587975317,44.0890846698741,"16575",-97.5988587975317,44.0890846698741,10/19/2019 8:14:33 PM,0,"0","0","0","0","0"
-97.5970013119966,44.0887850695955,"16576",-97.5970013119966,44.0887850695955,10/19/2019 10:01:58 PM,0,"0","0","0","0","0"
-97.599499803906,44.0920956876461,"16577",-97.599499803906,44.0920956876461,10/19/2019 8:52:45 PM,48.8941039,"0","0","0","0","0"
-97.5952411159051,44.0894465036458,"16578",-97.5952411159051,44.0894465036458,10/19/2019 10:53:08 PM,48.56446005,"3","4","0","0","0"
-97.5985360145122,44.0903335773499,"16579",-97.5985360145122,44.0903335773499,10/19/2019 7:09:19 PM,45.51312657,"0","0","0","0","0"
-97.5933052599053,44.091036738646,"16580",-97.5933052599053,44.091036738646,10/20/2019 2:06:20 AM,43.53209317,"7","3","0","0","1"
-97.6001637125124,44.0888136763496,"16581",-97.6001637125124,44.0888136763496,10/19/2019 6:45:07 PM,40.31775829,"0","0","0","0","0"
-97.5978921169053,44.0937856146465,"16582",-97.5978921169053,44.0937856146465,10/19/2019 11:46:21 PM,29.44098526,"0","0","0","0","0"
-97.5946298239053,44.0934178286464,"16583",-97.5946298239053,44.0934178286464,10/20/2019 1:09:50 AM,35.71339782,"5","1","0","0","0"
-97.5972188999056,44.0888239666455,"16584",-97.5972188999056,44.0888239666455,10/19/2019 9:56:05 PM,0,"0","0","0","0","0"
-97.6014958755137,44.0916879093563,"16585",-97.6014958755137,44.0916879093563,10/19/2019 6:17:09 PM,44.86855161,"0","0","0","0","0"
-97.6050048288578,44.0914388259611,"16586",-97.6050048288578,44.0914388259611,10/19/2019 5:37:48 PM,61.75250155,"0","0","0","0","0"
-97.5965857049052,44.0937300356467,"16587",-97.5965857049052,44.0937300356467,10/19/2019 11:17:07 PM,16.40874526,"1","2","0","0","0"
-97.5981377079039,44.0923339216523,"16588",-97.5981377079039,44.0923339216523,10/19/2019 8:44:03 PM,29.59647343,"0","0","0","0","0"
-97.5964531929053,44.0934197246467,"16589",-97.5964531929053,44.0934197246467,10/19/2019 11:14:02 PM,20.17628541,"1","3","0","0","0"
-97.5939668829048,44.0884745266517,"16590",-97.5939668829048,44.0884745266517,10/19/2019 9:47:38 PM,32.82172211,"0","0","0","0","0"
-97.5924449849134,44.0905271486492,"16591",-97.5924449849134,44.0905271486492,10/19/2019 9:39:11 PM,30.57129497,"0","0","0","0","0"
-97.5943391059051,44.0902652876458,"16592",-97.5943391059051,44.0902652876458,10/20/2019 1:15:43 AM,45.48837318,"5","3","0","0","0"
-97.5942281369053,44.0920859866462,"16593",-97.5942281369053,44.0920859866462,10/20/2019 1:24:20 AM,48.83091452,"5","4","0","1","1"
-97.5942309919054,44.0925896816462,"16594",-97.5942309919054,44.0925896816462,10/20/2019 1:23:48 AM,11.90081157,"5","4","0","1","1"
-97.5987619991055,44.0924447403517,"16595",-97.5987619991055,44.0924447403517,10/20/2019 12:05:46 AM,6.43353961,"0","0","0","0","0"
-97.5972048429072,44.0890355156456,"16596",-97.5972048429072,44.0890355156456,10/19/2019 9:56:17 PM,41.57398499,"0","0","0","0","0"
-97.6001832905123,44.0902662083499,"16597",-97.6001832905123,44.0902662083499,10/19/2019 6:43:43 PM,34.70011438,"0","0","0","0","0"
-97.5998532805032,44.0949611313539,"16598",-97.5998532805032,44.0949611313539,10/19/2019 7:27:17 PM,13.28071124,"0","0","0","0","0"
-97.6000557705122,44.09073132235,"16599",-97.6000557705122,44.09073132235,10/19/2019 6:48:28 PM,39.43449288,"0","0","0","0","0"
-97.5954156509052,44.0939074226465,"16600",-97.5954156509052,44.0939074226465,10/20/2019 12:31:42 AM,27.01074678,"0","3","0","0","0"
-97.599408203405,44.0914821451522,"16601",-97.599408203405,44.0914821451522,10/19/2019 8:28:53 PM,36.75146122,"0","0","0","0","0"
-97.5990909019139,44.0890124966473,"16602",-97.5990909019139,44.0890124966473,10/19/2019 8:14:45 PM,6.77638804,"0","0","0","0","0"
-97.5954005659054,44.0923136736461,"16603",-97.5954005659054,44.0923136736461,10/20/2019 12:30:07 AM,44.59278657,"3","3","0","1","1"
-97.5998333948314,44.0944175829333,"16604",-97.5998333948314,44.0944175829333,10/19/2019 5:29:18 PM,0,"0","0","0","0","0"
-97.5933071009054,44.091242832646,"16605",-97.5933071009054,44.091242832646,10/20/2019 2:06:32 AM,26.05597912,"7","3","0","0","1"
-97.5991385295056,44.0912510603553,"16606",-97.5991385295056,44.0912510603553,10/19/2019 7:10:28 PM,41.42286282,"0","0","0","0","0"
-97.5936994899053,44.0914073696461,"16607",-97.5936994899053,44.0914073696461,10/20/2019 1:51:20 AM,55.50574766,"6","4","0","0","1"
-97.5979973099061,44.0896574736457,"16608",-97.5979973099061,44.0896574736457,10/19/2019 9:21:25 PM,37.52490349,"0","0","0","0","0"
-97.5947415137027,44.0935909417918,"16609",-97.5947415137027,44.0935909417918,10/20/2019 1:02:15 AM,39.15733028,"0","0","0","0","0"
-97.5926928029938,44.0924633908704,"16610",-97.5926928029938,44.0924633908704,10/20/2019 2:33:31 AM,37.65634499,"8","4","0","1","1"
-97.5991188119076,44.0919113836461,"16611",-97.5991188119076,44.0919113836461,10/19/2019 8:35:36 PM,14.2720071,"0","0","0","0","0"
-97.5994950219061,44.091761975646,"16612",-97.5994950219061,44.091761975646,10/19/2019 8:53:04 PM,48.38414652,"0","0","0","0","0"
-97.6014072831737,44.0914456778407,"16613",-97.6014072831737,44.0914456778407,10/19/2019 6:24:35 PM,38.46851694,"0","0","0","0","0"
-97.5969382779054,44.0898577396457,"16614",-97.5969382779054,44.0898577396457,10/19/2019 10:02:54 PM,48.49427035,"0","0","0","0","0"
-97.5959126169057,44.0916857266462,"16615",-97.5959126169057,44.0916857266462,10/19/2019 11:06:46 PM,14.43752702,"2","3","0","1","1"
-97.5964550449053,44.0936325546467,"16616",-97.5964550449053,44.0936325546467,10/19/2019 11:14:14 PM,7.23395883,"1","3","0","0","0"
-97.5933212839054,44.0927243836463,"16617",-97.5933212839054,44.0927243836463,10/20/2019 2:08:06 AM,33.01473473,"7","3","0","1","1"
-97.5994573239061,44.0894847476455,"16618",-97.5994573239061,44.0894847476455,10/19/2019 8:21:08 PM,23.75596447,"0","0","0","0","0"
-97.5988763059145,44.0883857316484,"16619",-97.5988763059145,44.0883857316484,10/19/2019 8:03:30 PM,30.34895784,"0","0","0","0","0"
-97.5925732419114,44.0903861476469,"16620",-97.5925732419114,44.0903861476469,10/19/2019 9:39:23 PM,30.80841872,"0","0","0","0","0"
-97.5931727649022,44.0936855686526,"16621",-97.5931727649022,44.0936855686526,10/20/2019 12:49:13 AM,41.14706431,"0","0","0","0","0"
-97.5928659539024,44.0935658216526,"16622",-97.5928659539024,44.0935658216526,10/20/2019 12:58:54 AM,45.93659553,"0","0","0","0","0"
-97.6001871159479,44.0914451347807,"16623",-97.6001871159479,44.0914451347807,10/19/2019 6:42:33 PM,15.84506882,"0","0","0","0","0"
-97.6005734065123,44.0928103443503,"16624",-97.6005734065123,44.0928103443503,10/19/2019 6:35:26 PM,35.69808712,"0","0","0","0","0"
-97.600148986588,44.0949877658806,"16625",-97.600148986588,44.0949877658806,10/19/2019 7:27:29 PM,0.00374945,"0","0","0","0","0"
-97.5957850819054,44.0917264486461,"16626",-97.5957850819054,44.0917264486461,10/20/2019 12:20:26 AM,21.00180276,"2","4","0","1","1"
-97.5986795929144,44.088558908648,"16627",-97.5986795929144,44.088558908648,10/19/2019 8:03:17 PM,13.07376589,"0","0","0","0","0"
-97.5969339819053,44.0893808956456,"16628",-97.5969339819053,44.0893808956456,10/19/2019 10:02:29 PM,43.38445064,"0","0","0","0","0"
-97.598127961906,44.0893273726456,"16629",-97.598127961906,44.0893273726456,10/19/2019 9:19:42 PM,40.52558394,"0","0","0","0","0"
-97.6005716455125,44.0925978673503,"16630",-97.6005716455125,44.0925978673503,10/19/2019 6:35:38 PM,35.53307486,"0","0","0","0","0"
-97.5924454219049,44.0928915866462,"16631",-97.5924454219049,44.0928915866462,10/20/2019 2:24:59 AM,38.23215055,"9","2","1","0","0"
-97.5932848409086,44.0899218446516,"16632",-97.5932848409086,44.0899218446516,10/19/2019 9:36:50 PM,49.73976772,"0","0","0","0","0"
-97.6009706625122,44.0925784933502,"16633",-97.6009706625122,44.0925784933502,10/19/2019 5:17:06 PM,5.93339493,"0","0","0","0","0"
-97.5972075329059,44.0902274216458,"16634",-97.5972075329059,44.0902274216458,10/19/2019 9:57:21 PM,35.50124156,"0","0","0","0","0"
-97.5936994969053,44.0914229576461,"16635",-97.5936994969053,44.0914229576461,10/20/2019 1:51:19 AM,49.40800706,"6","4","0","0","1"
-97.5978595010978,44.0887800097238,"16636",-97.5978595010978,44.0887800097238,10/19/2019 9:25:25 PM,2.89832092,"0","0","0","0","0"
-97.5970728300086,44.0953164169578,"16637",-97.5970728300086,44.0953164169578,10/19/2019 11:25:48 PM,0,"0","0","0","0","0"
-97.5973499739057,44.0907581336459,"16638",-97.5973499739057,44.0907581336459,10/19/2019 9:53:44 PM,48.20535123,"0","0","0","0","0"
-97.602661445512,44.0914812153563,"16639",-97.602661445512,44.0914812153563,10/19/2019 6:23:01 PM,0,"0","0","0","0","0"
-97.6004516725122,44.0937184733505,"16640",-97.6004516725122,44.0937184733505,10/19/2019 6:38:59 PM,39.72939518,"0","0","0","0","0"
-97.5986760278971,44.0912775916495,"16641",-97.5986760278971,44.0912775916495,10/19/2019 8:28:16 PM,25.69811508,"0","0","0","0","0"
-97.5949003629035,44.0902958026522,"16642",-97.5949003629035,44.0902958026522,10/19/2019 10:43:02 PM,5.09113195,"4","3","0","0","1"
-97.6009753675125,44.0927866673502,"16643",-97.6009753675125,44.0927866673502,10/19/2019 5:17:18 PM,0,"0","0","0","0","0"
-97.5997642145126,44.0887921973496,"16644",-97.5997642145126,44.0887921973496,10/19/2019 7:00:16 PM,38.47241594,"0","0","0","0","0"
-97.6001937355121,44.09124622235,"16645",-97.6001937355121,44.09124622235,10/19/2019 6:42:45 PM,47.03424719,"0","0","0","0","0"
-97.5988575989056,44.0934270216465,"16646",-97.5988575989056,44.0934270216465,10/20/2019 12:03:32 AM,33.44151563,"0","0","0","0","0"
-97.5931841639054,44.0919915686461,"16647",-97.5931841639054,44.0919915686461,10/20/2019 2:10:51 AM,50.68422036,"7","4","0","1","1"
-97.5984044229058,44.0907038696457,"16648",-97.5984044229058,44.0907038696457,10/19/2019 8:00:56 PM,46.65265644,"0","0","0","0","0"
-97.5935722489051,44.0917278446462,"16649",-97.5935722489051,44.0917278446462,10/20/2019 1:59:24 AM,45.69219722,"7","1","0","1","1"
-97.5988606849145,44.0883975136483,"16650",-97.5988606849145,44.0883975136483,10/19/2019 8:03:29 PM,29.58176305,"0","0","0","0","0"
-97.5990587459059,44.0896113706455,"16651",-97.5990587459059,44.0896113706455,10/19/2019 8:16:41 PM,31.55098457,"0","0","0","0","0"
-97.5966156819977,44.0920038093348,"16652",-97.5966156819977,44.0920038093348,10/19/2019 8:38:09 PM,25.51327739,"1","1","0","0","1"
-97.5943504129054,44.091451461646,"16653",-97.5943504129054,44.091451461646,10/20/2019 1:17:02 AM,131.49421209,"5","3","0","0","1"
-97.599056225906,44.0893983936455,"16654",-97.599056225906,44.0893983936455,10/19/2019 8:16:28 PM,45.04450026,"0","0","0","0","0"
-97.5968442369053,44.0935826756466,"16655",-97.5968442369053,44.0935826756466,10/19/2019 11:22:03 PM,0,"0","0","0","0","0"
-97.5971291795107,44.095371782357,"16656",-97.5971291795107,44.095371782357,10/19/2019 4:45:56 PM,29.9630948,"0","0","0","0","0"
-97.5985513069053,44.0930258456463,"16657",-97.5985513069053,44.0930258456463,10/19/2019 11:58:21 PM,46.04231834,"0","0","0","0","0"
-97.5958946899053,44.0897365166459,"16658",-97.5958946899053,44.0897365166459,10/19/2019 10:36:38 PM,0,"2","3","0","0","0"
-97.6000498045127,44.0934486673506,"16659",-97.6000498045127,44.0934486673506,10/19/2019 6:54:22 PM,41.87716102,"0","0","0","0","0"
-97.5972859059929,44.0925232608028,"16660",-97.5972859059929,44.0925232608028,10/19/2019 11:29:48 PM,0,"0","0","0","0","0"
-97.5942214909054,44.0915509786461,"16661",-97.5942214909054,44.0915509786461,10/20/2019 1:24:56 AM,28.89864514,"5","4","0","0","1"
-97.6011937935126,44.0922610993564,"16662",-97.6011937935126,44.0922610993564,10/19/2019 6:00:46 PM,1.0089592,"0","0","0","0","0"
-97.5961660049054,44.090875568646,"16663",-97.5961660049054,44.090875568646,10/19/2019 10:25:20 PM,41.98065197,"2","1","0","0","1"
-97.6002965205125,44.0918921333502,"16664",-97.6002965205125,44.0918921333502,10/19/2019 6:42:08 PM,30.74764858,"0","0","0","0","0"
-97.6008275115123,44.0918770653501,"16665",-97.6008275115123,44.0918770653501,10/19/2019 5:33:11 PM,29.12764669,"0","0","0","0","0"
-97.5975002519055,44.0945396906467,"16666",-97.5975002519055,44.0945396906467,10/19/2019 11:37:37 PM,28.27200598,"0","0","0","0","0"
-97.5935646369049,44.091029558646,"16667",-97.5935646369049,44.091029558646,10/20/2019 1:58:41 AM,52.97471951,"7","1","0","0","1"
-97.5963044579056,44.0918145486462,"16668",-97.5963044579056,44.0918145486462,10/19/2019 10:19:54 PM,45.40820567,"1","4","0","0","1"
-97.6036118275129,44.0921167723564,"16669",-97.6036118275129,44.0921167723564,10/19/2019 6:02:59 PM,38.77876768,"0","0","0","0","0"
-97.5955060179052,44.090065187646,"16670",-97.5955060179052,44.090065187646,10/19/2019 10:48:38 PM,9.98015381,"3","2","0","0","0"
-97.5989071628984,44.0913763576507,"16671",-97.5989071628984,44.0913763576507,10/19/2019 8:28:28 PM,39.12744383,"0","0","0","0","0"
-97.5930478799055,44.0913754606459,"16672",-97.5930478799055,44.0913754606459,10/20/2019 2:14:11 AM,43.55765512,"8","1","0","0","1"
-97.5943409079053,44.0904575946458,"16673",-97.5943409079053,44.0904575946458,10/20/2019 1:15:55 AM,15.77153321,"5","3","0","0","1"
-97.5958996759053,44.090292313646,"16674",-97.5958996759053,44.090292313646,10/19/2019 10:37:10 PM,47.49206143,"2","3","0","0","1"
-97.5988608399054,44.0936355646465,"16675",-97.5988608399054,44.0936355646465,10/20/2019 12:03:44 AM,43.91607437,"0","0","0","0","0"
-97.5996467555091,44.0899310863558,"16676",-97.5996467555091,44.0899310863558,10/19/2019 7:08:09 PM,48.05472493,"0","0","0","0","0"
-97.5992511095111,44.095402414357,"16677",-97.5992511095111,44.095402414357,10/19/2019 4:44:12 PM,15.81255011,"0","0","0","0","0"
-97.594280246247,44.0898819203549,"16678",-97.594280246247,44.0898819203549,10/20/2019 1:15:18 AM,109.40766995,"0","0","0","0","0"
-97.6004359635122,44.0923206203503,"16679",-97.6004359635122,44.0923206203503,10/19/2019 6:37:40 PM,44.36674388,"0","0","0","0","0"
-97.5922946109046,44.0908151126458,"16680",-97.5922946109046,44.0908151126458,10/20/2019 12:44:56 AM,40.42969874,"9","3","0","0","0"
-97.5951317298969,44.0910255936479,"16681",-97.5951317298969,44.0910255936479,10/19/2019 10:42:04 PM,1.17213736,"4","1","0","0","1"
-97.5956693049052,44.0932234526464,"16682",-97.5956693049052,44.0932234526464,10/20/2019 12:23:01 AM,19.54697787,"3","1","1","1","1"
-97.5936961239053,44.0892407826455,"16683",-97.5936961239053,44.0892407826455,10/19/2019 9:41:31 PM,44.93945918,"0","0","0","0","0"
-97.6004356215121,44.0923028363502,"16684",-97.6004356215121,44.0923028363502,10/19/2019 6:37:39 PM,44.82138515,"0","0","0","0","0"
-97.5963274559054,44.0939569916468,"16685",-97.5963274559054,44.0939569916468,10/19/2019 11:11:41 PM,28.12190563,"1","4","0","0","0"
-97.5984241969053,44.0937003666465,"16686",-97.5984241969053,44.0937003666465,10/19/2019 11:55:47 PM,23.31581162,"0","0","0","0","0"
-97.5942279859053,44.0920990046462,"16687",-97.5942279859053,44.0920990046462,10/20/2019 1:24:19 AM,47.74174166,"5","4","0","1","1"
