X,Y,DISTANCE,SWATHWIDTH,VRYIELDVOL,SECTIONID,Crop,WetMass,Moisture,Time,Heading,VARIETY
-127480.105706352,739371.098139626,7.24959962,5.00000000,154.78726198,331,173,8725.16792509,15.56000000,10/12/2015 9:42:03 PM,91.36687405,5893VT2RIB 98day
-127477.476033841,739378.647896648,7.24959962,5.00000000,157.84227848,326,173,8897.37518674,15.56000000,10/12/2015 9:42:04 PM,91.24687405,5893VT2RIB 98day
-127477.560642333,739377.120649131,7.24959962,5.00000000,157.84227848,327,173,8897.37518674,15.56000000,10/12/2015 9:42:04 PM,91.24687405,5893VT2RIB 98day
-127477.645250816,739375.593401568,7.24959962,5.00000000,157.84227848,328,173,8897.37518674,15.56000000,10/12/2015 9:42:04 PM,91.24687405,5893VT2RIB 98day
-127477.729859291,739374.066153955,7.24959962,5.00000000,157.84227848,329,173,8897.37518674,15.56000000,10/12/2015 9:42:04 PM,91.24687405,5893VT2RIB 98day
-127477.814467757,739372.538906301,7.24959962,5.00000000,157.84227848,330,173,8897.37518674,15.56000000,10/12/2015 9:42:04 PM,91.24687405,5893VT2RIB 98day
-127477.899076213,739371.011658599,7.24959962,5.00000000,157.84227848,331,173,8897.37518674,15.56000000,10/12/2015 9:42:04 PM,91.24687405,5893VT2RIB 98day
-127475.318173379,739378.602192076,7.18398282,5.00000000,171.40282518,326,173,9651.48284493,15.47000000,10/12/2015 9:42:05 PM,90.84687405,5893VT2RIB 98day
-127475.392190664,739377.07438951,7.18398282,5.00000000,171.40282518,327,173,9651.48284493,15.47000000,10/12/2015 9:42:05 PM,90.84687405,5893VT2RIB 98day
-127475.466207941,739375.546586902,7.18398282,5.00000000,171.40282518,328,173,9651.48284493,15.47000000,10/12/2015 9:42:05 PM,90.84687405,5893VT2RIB 98day
-127475.540225208,739374.018784245,7.18398282,5.00000000,171.40282518,329,173,9651.48284493,15.47000000,10/12/2015 9:42:05 PM,90.84687405,5893VT2RIB 98day
-127475.614242467,739372.490981544,7.18398282,5.00000000,171.40282518,330,173,9651.48284493,15.47000000,10/12/2015 9:42:05 PM,90.84687405,5893VT2RIB 98day
-127475.688259717,739370.963178793,7.18398282,5.00000000,171.40282518,331,173,9651.48284493,15.47000000,10/12/2015 9:42:05 PM,90.84687405,5893VT2RIB 98day
-127473.131494247,739378.515648388,7.15117442,5.00000000,185.70361057,326,173,10456.74081250,15.47000000,10/12/2015 9:42:06 PM,91.06687405,5893VT2RIB 98day
-127473.211337273,739376.988141899,7.15117442,5.00000000,185.70361057,327,173,10456.74081250,15.47000000,10/12/2015 9:42:06 PM,91.06687405,5893VT2RIB 98day
-127473.291180292,739375.460635367,7.15117442,5.00000000,185.70361057,328,173,10456.74081250,15.47000000,10/12/2015 9:42:06 PM,91.06687405,5893VT2RIB 98day
-127473.371023301,739373.933128795,7.15117442,5.00000000,185.70361057,329,173,10456.74081250,15.47000000,10/12/2015 9:42:06 PM,91.06687405,5893VT2RIB 98day
-127473.450866301,739372.405622175,7.15117442,5.00000000,185.70361057,330,173,10456.74081250,15.47000000,10/12/2015 9:42:06 PM,91.06687405,5893VT2RIB 98day
-127473.530709294,739370.878115506,7.15117442,5.00000000,185.70361057,331,173,10456.74081250,15.47000000,10/12/2015 9:42:06 PM,91.06687405,5893VT2RIB 98day
-127470.935983613,739378.43709864,7.21679122,5.00000000,175.50763525,326,173,9882.61600632,15.47000000,10/12/2015 9:42:07 PM,91.08687405,5893VT2RIB 98day
-127471.016356254,739376.909620203,7.21679122,5.00000000,175.50763525,327,173,9882.61600632,15.47000000,10/12/2015 9:42:07 PM,91.08687405,5893VT2RIB 98day
-127471.096728887,739375.382141712,7.21679122,5.00000000,175.50763525,328,173,9882.61600632,15.47000000,10/12/2015 9:42:07 PM,91.08687405,5893VT2RIB 98day
-127471.177101511,739373.854663183,7.21679122,5.00000000,175.50763525,329,173,9882.61600632,15.47000000,10/12/2015 9:42:07 PM,91.08687405,5893VT2RIB 98day
-127471.257474125,739372.327184611,7.21679122,5.00000000,175.50763525,330,173,9882.61600632,15.47000000,10/12/2015 9:42:07 PM,91.08687405,5893VT2RIB 98day
-127471.337846731,739370.799705987,7.21679122,5.00000000,175.50763525,331,173,9882.61600632,15.47000000,10/12/2015 9:42:07 PM,91.08687405,5893VT2RIB 98day
-127468.716544565,739378.349524506,7.28240802,5.00000000,174.31649153,326,173,9815.54890244,15.47000000,10/12/2015 9:42:08 PM,91.29687405,5893VT2RIB 98day
-127468.802476943,739376.822351655,7.28240802,5.00000000,174.31649153,327,173,9815.54890244,15.47000000,10/12/2015 9:42:08 PM,91.29687405,5893VT2RIB 98day
-127468.888409312,739375.295178755,7.28240802,5.00000000,174.31649153,328,173,9815.54890244,15.47000000,10/12/2015 9:42:08 PM,91.29687405,5893VT2RIB 98day
-127468.974341671,739373.768005812,7.28240802,5.00000000,174.31649153,329,173,9815.54890244,15.47000000,10/12/2015 9:42:08 PM,91.29687405,5893VT2RIB 98day
-127469.060274021,739372.240832824,7.28240802,5.00000000,174.31649153,330,173,9815.54890244,15.47000000,10/12/2015 9:42:08 PM,91.29687405,5893VT2RIB 98day
-127469.146206362,739370.713659783,7.28240802,5.00000000,174.31649153,331,173,9815.54890244,15.47000000,10/12/2015 9:42:08 PM,91.29687405,5893VT2RIB 98day
-127466.510248587,739378.278727249,7.28240802,5.00000000,176.42426587,326,173,9934.23220757,15.47000000,10/12/2015 9:42:09 PM,91.26687405,5893VT2RIB 98day
-127466.59538686,739376.751509492,7.28240802,5.00000000,176.42426587,327,173,9934.23220757,15.47000000,10/12/2015 9:42:09 PM,91.26687405,5893VT2RIB 98day
-127466.680525123,739375.224291701,7.28240802,5.00000000,176.42426587,328,173,9934.23220757,15.47000000,10/12/2015 9:42:09 PM,91.26687405,5893VT2RIB 98day
-127466.765663378,739373.697073854,7.28240802,5.00000000,176.42426587,329,173,9934.23220757,15.47000000,10/12/2015 9:42:09 PM,91.26687405,5893VT2RIB 98day
-127466.850801623,739372.169855971,7.28240802,5.00000000,176.42426587,330,173,9934.23220757,15.47000000,10/12/2015 9:42:09 PM,91.26687405,5893VT2RIB 98day
-127466.935939859,739370.642638034,7.28240802,5.00000000,176.42426587,331,173,9934.23220757,15.47000000,10/12/2015 9:42:09 PM,91.26687405,5893VT2RIB 98day
-127464.287871512,739378.188017407,7.28240802,5.00000000,184.85512400,326,173,10408.96542810,15.47000000,10/12/2015 9:42:10 PM,91.52687405,5893VT2RIB 98day
-127464.379891856,739376.661202796,7.28240802,5.00000000,184.85512400,327,173,10408.96542810,15.47000000,10/12/2015 9:42:10 PM,91.52687405,5893VT2RIB 98day
-127464.471912191,739375.134388142,7.28240802,5.00000000,184.85512400,328,173,10408.96542810,15.47000000,10/12/2015 9:42:10 PM,91.52687405,5893VT2RIB 98day
-127464.563932517,739373.607573439,7.28240802,5.00000000,184.85512400,329,173,10408.96542810,15.47000000,10/12/2015 9:42:10 PM,91.52687405,5893VT2RIB 98day
-127464.655952832,739372.08075869,7.28240802,5.00000000,184.85512400,330,173,10408.96542810,15.47000000,10/12/2015 9:42:10 PM,91.52687405,5893VT2RIB 98day
-127464.747973139,739370.553943892,7.28240802,5.00000000,184.85512400,331,173,10408.96542810,15.47000000,10/12/2015 9:42:10 PM,91.52687405,5893VT2RIB 98day
-127462.041105377,739378.068416324,7.34802481,5.00000000,180.10979537,326,173,10141.75786561,15.47000000,10/12/2015 9:42:11 PM,91.77687405,5893VT2RIB 98day
-127462.139741316,739376.542019001,7.34802481,5.00000000,180.10979537,327,173,10141.75786561,15.47000000,10/12/2015 9:42:11 PM,91.77687405,5893VT2RIB 98day
-127462.238377244,739375.015621625,7.34802481,5.00000000,180.10979537,328,173,10141.75786561,15.47000000,10/12/2015 9:42:11 PM,91.77687405,5893VT2RIB 98day
-127462.337013163,739373.489224204,7.34802481,5.00000000,180.10979537,329,173,10141.75786561,15.47000000,10/12/2015 9:42:11 PM,91.77687405,5893VT2RIB 98day
-127462.435649072,739371.962826741,7.34802481,5.00000000,180.10979537,330,173,10141.75786561,15.47000000,10/12/2015 9:42:11 PM,91.77687405,5893VT2RIB 98day
-127462.534284972,739370.436429227,7.34802481,5.00000000,180.10979537,331,173,10141.75786561,15.47000000,10/12/2015 9:42:11 PM,91.77687405,5893VT2RIB 98day
-127459.821518634,739377.99070228,7.41364161,5.00000000,189.40443997,326,173,10665.13215771,15.47000000,10/12/2015 9:42:12 PM,91.37687405,5893VT2RIB 98day
-127459.909568942,739376.463651284,7.41364161,5.00000000,189.40443997,327,173,10665.13215771,15.47000000,10/12/2015 9:42:12 PM,91.37687405,5893VT2RIB 98day
-127459.997619241,739374.936600234,7.41364161,5.00000000,189.40443997,328,173,10665.13215771,15.47000000,10/12/2015 9:42:12 PM,91.37687405,5893VT2RIB 98day
-127460.08566953,739373.409549142,7.41364161,5.00000000,189.40443997,329,173,10665.13215771,15.47000000,10/12/2015 9:42:12 PM,91.37687405,5893VT2RIB 98day
-127460.173719811,739371.882498006,7.41364161,5.00000000,189.40443997,330,173,10665.13215771,15.47000000,10/12/2015 9:42:12 PM,91.37687405,5893VT2RIB 98day
-127460.261770083,739370.355446823,7.41364161,5.00000000,189.40443997,331,173,10665.13215771,15.47000000,10/12/2015 9:42:12 PM,91.37687405,5893VT2RIB 98day
-127457.591060346,739377.908656813,7.34802481,5.00000000,182.35335306,326,173,10268.09419641,15.47000000,10/12/2015 9:42:13 PM,91.31687405,5893VT2RIB 98day
-127457.677522482,739376.381514188,7.34802481,5.00000000,182.35335306,327,173,10268.09419641,15.47000000,10/12/2015 9:42:13 PM,91.31687405,5893VT2RIB 98day
-127457.763984609,739374.854371524,7.34802481,5.00000000,182.35335306,328,173,10268.09419641,15.47000000,10/12/2015 9:42:13 PM,91.31687405,5893VT2RIB 98day
-127457.850446726,739373.327228811,7.34802481,5.00000000,182.35335306,329,173,10268.09419641,15.47000000,10/12/2015 9:42:13 PM,91.31687405,5893VT2RIB 98day
-127457.936908835,739371.800086056,7.34802481,5.00000000,182.35335306,330,173,10268.09419641,15.47000000,10/12/2015 9:42:13 PM,91.31687405,5893VT2RIB 98day
-127458.023370936,739370.272943249,7.34802481,5.00000000,182.35335306,331,173,10268.09419641,15.47000000,10/12/2015 9:42:13 PM,91.31687405,5893VT2RIB 98day
-127455.365782587,739377.838032016,7.38083321,5.00000000,192.94216972,326,173,10864.33664922,15.47000000,10/12/2015 9:42:14 PM,91.04687405,5893VT2RIB 98day
-127455.445096573,739376.310497784,7.38083321,5.00000000,192.94216972,327,173,10864.33664922,15.47000000,10/12/2015 9:42:14 PM,91.04687405,5893VT2RIB 98day
-127455.524410551,739374.782963495,7.38083321,5.00000000,192.94216972,328,173,10864.33664922,15.47000000,10/12/2015 9:42:14 PM,91.04687405,5893VT2RIB 98day
-127455.603724521,739373.255429171,7.38083321,5.00000000,192.94216972,329,173,10864.33664922,15.47000000,10/12/2015 9:42:14 PM,91.04687405,5893VT2RIB 98day
-127455.683038481,739371.727894795,7.38083321,5.00000000,192.94216972,330,173,10864.33664922,15.47000000,10/12/2015 9:42:14 PM,91.04687405,5893VT2RIB 98day
-127455.762352432,739370.200360378,7.38083321,5.00000000,192.94216972,331,173,10864.33664922,15.47000000,10/12/2015 9:42:14 PM,91.04687405,5893VT2RIB 98day
-127453.10265166,739377.756247914,7.41364161,5.00000000,178.43894017,326,173,10047.67713805,15.47000000,10/12/2015 9:42:15 PM,91.19687405,5893VT2RIB 98day
-127453.18593717,739376.228927072,7.41364161,5.00000000,178.43894017,327,173,10047.67713805,15.47000000,10/12/2015 9:42:15 PM,91.19687405,5893VT2RIB 98day
-127453.269222672,739374.701606185,7.41364161,5.00000000,178.43894017,328,173,10047.67713805,15.47000000,10/12/2015 9:42:15 PM,91.19687405,5893VT2RIB 98day
-127453.352508165,739373.174285251,7.41364161,5.00000000,178.43894017,329,173,10047.67713805,15.47000000,10/12/2015 9:42:15 PM,91.19687405,5893VT2RIB 98day
-127453.435793648,739371.646964278,7.41364161,5.00000000,178.43894017,330,173,10047.67713805,15.47000000,10/12/2015 9:42:15 PM,91.19687405,5893VT2RIB 98day
-127453.519079124,739370.119643252,7.41364161,5.00000000,178.43894017,331,173,10047.67713805,15.47000000,10/12/2015 9:42:15 PM,91.19687405,5893VT2RIB 98day
-127450.837264342,739377.662501527,7.44645001,5.00000000,188.11190401,326,173,10592.34947163,15.47000000,10/12/2015 9:42:16 PM,91.20687405,5893VT2RIB 98day
-127450.920814663,739376.135195294,7.44645001,5.00000000,188.11190401,327,173,10592.34947163,15.47000000,10/12/2015 9:42:16 PM,91.20687405,5893VT2RIB 98day
-127451.004364974,739374.607889018,7.44645001,5.00000000,188.11190401,328,173,10592.34947163,15.47000000,10/12/2015 9:42:16 PM,91.20687405,5893VT2RIB 98day
-127451.087915277,739373.0805827,7.44645001,5.00000000,188.11190401,329,173,10592.34947163,15.47000000,10/12/2015 9:42:16 PM,91.20687405,5893VT2RIB 98day
-127451.171465571,739371.55327633,7.44645001,5.00000000,188.11190401,330,173,10592.34947163,15.47000000,10/12/2015 9:42:16 PM,91.20687405,5893VT2RIB 98day
-127451.255015855,739370.025969917,7.44645001,5.00000000,188.11190401,331,173,10592.34947163,15.47000000,10/12/2015 9:42:16 PM,91.20687405,5893VT2RIB 98day
-127448.591939912,739377.580789306,7.41364161,5.00000000,183.49999431,326,173,10332.65637789,15.47000000,10/12/2015 9:42:17 PM,91.08687405,5893VT2RIB 98day
-127448.672313207,739376.053310983,7.41364161,5.00000000,183.49999431,327,173,10332.65637789,15.47000000,10/12/2015 9:42:17 PM,91.08687405,5893VT2RIB 98day
-127448.752686492,739374.525832612,7.41364161,5.00000000,183.49999431,328,173,10332.65637789,15.47000000,10/12/2015 9:42:17 PM,91.08687405,5893VT2RIB 98day
-127448.83305977,739372.998354202,7.41364161,5.00000000,183.49999431,329,173,10332.65637789,15.47000000,10/12/2015 9:42:17 PM,91.08687405,5893VT2RIB 98day
-127448.913433036,739371.47087574,7.41364161,5.00000000,183.49999431,330,173,10332.65637789,15.47000000,10/12/2015 9:42:17 PM,91.08687405,5893VT2RIB 98day
-127448.993806296,739369.943397239,7.41364161,5.00000000,183.49999431,331,173,10332.65637789,15.47000000,10/12/2015 9:42:17 PM,91.08687405,5893VT2RIB 98day
-127446.323288956,739377.483643488,7.41364161,5.00000000,186.56720371,326,173,10505.37106871,15.47000000,10/12/2015 9:42:18 PM,91.31687405,5893VT2RIB 98day
-127446.409751421,739375.956500924,7.41364161,5.00000000,186.56720371,327,173,10505.37106871,15.47000000,10/12/2015 9:42:18 PM,91.31687405,5893VT2RIB 98day
-127446.496213877,739374.429358321,7.41364161,5.00000000,186.56720371,328,173,10505.37106871,15.47000000,10/12/2015 9:42:18 PM,91.31687405,5893VT2RIB 98day
-127446.582676323,739372.902215672,7.41364161,5.00000000,186.56720371,329,173,10505.37106871,15.47000000,10/12/2015 9:42:18 PM,91.31687405,5893VT2RIB 98day
-127446.669138762,739371.375072969,7.41364161,5.00000000,186.56720371,330,173,10505.37106871,15.47000000,10/12/2015 9:42:18 PM,91.31687405,5893VT2RIB 98day
-127446.755601191,739369.847930224,7.41364161,5.00000000,186.56720371,331,173,10505.37106871,15.47000000,10/12/2015 9:42:18 PM,91.31687405,5893VT2RIB 98day
-127444.066416968,739377.395173639,7.41364161,5.00000000,181.96633086,326,173,10246.29903249,15.47000000,10/12/2015 9:42:19 PM,91.36687405,5893VT2RIB 98day
-127444.154203036,739375.868107338,7.41364161,5.00000000,181.96633086,327,173,10246.29903249,15.47000000,10/12/2015 9:42:19 PM,91.36687405,5893VT2RIB 98day
-127444.241989096,739374.341040993,7.41364161,5.00000000,181.96633086,328,173,10246.29903249,15.47000000,10/12/2015 9:42:19 PM,91.36687405,5893VT2RIB 98day
-127444.329775146,739372.813974594,7.41364161,5.00000000,181.96633086,329,173,10246.29903249,15.47000000,10/12/2015 9:42:19 PM,91.36687405,5893VT2RIB 98day
-127444.417561187,739371.286908155,7.41364161,5.00000000,181.96633086,330,173,10246.29903249,15.47000000,10/12/2015 9:42:19 PM,91.36687405,5893VT2RIB 98day
-127444.505347218,739369.759841674,7.41364161,5.00000000,181.96633086,331,173,10246.29903249,15.47000000,10/12/2015 9:42:19 PM,91.36687405,5893VT2RIB 98day
-127441.855545513,739377.342687889,7.38083321,5.00000000,172.30190003,326,173,9719.35266703,15.62000000,10/12/2015 9:42:20 PM,90.88687405,5893VT2RIB 98day
-127441.930623075,739375.814937652,7.38083321,5.00000000,172.30190003,327,173,9719.35266703,15.62000000,10/12/2015 9:42:20 PM,90.88687405,5893VT2RIB 98day
-127442.005700629,739374.287187369,7.38083321,5.00000000,172.30190003,328,173,9719.35266703,15.62000000,10/12/2015 9:42:20 PM,90.88687405,5893VT2RIB 98day
-127442.080778174,739372.759437044,7.38083321,5.00000000,172.30190003,329,173,9719.35266703,15.62000000,10/12/2015 9:42:20 PM,90.88687405,5893VT2RIB 98day
-127442.155855709,739371.231686669,7.38083321,5.00000000,172.30190003,330,173,9719.35266703,15.62000000,10/12/2015 9:42:20 PM,90.88687405,5893VT2RIB 98day
-127442.230933236,739369.703936246,7.38083321,5.00000000,172.30190003,331,173,9719.35266703,15.62000000,10/12/2015 9:42:20 PM,90.88687405,5893VT2RIB 98day
-127439.604099428,739377.258884605,7.34802481,5.00000000,173.30288662,326,173,9775.81814881,15.62000000,10/12/2015 9:42:21 PM,91.13687405,5893VT2RIB 98day
-127439.685796817,739375.731477223,7.34802481,5.00000000,173.30288662,327,173,9775.81814881,15.62000000,10/12/2015 9:42:21 PM,91.13687405,5893VT2RIB 98day
-127439.767494196,739374.204069798,7.34802481,5.00000000,173.30288662,328,173,9775.81814881,15.62000000,10/12/2015 9:42:21 PM,91.13687405,5893VT2RIB 98day
-127439.849191568,739372.676662331,7.34802481,5.00000000,173.30288662,329,173,9775.81814881,15.62000000,10/12/2015 9:42:21 PM,91.13687405,5893VT2RIB 98day
-127439.93088893,739371.149254816,7.34802481,5.00000000,173.30288662,330,173,9775.81814881,15.62000000,10/12/2015 9:42:21 PM,91.13687405,5893VT2RIB 98day
-127440.012586284,739369.621847253,7.34802481,5.00000000,173.30288662,331,173,9775.81814881,15.62000000,10/12/2015 9:42:21 PM,91.13687405,5893VT2RIB 98day
-127437.377220785,739377.17854439,7.34802481,5.00000000,163.03134526,326,173,9196.41359721,15.62000000,10/12/2015 9:42:22 PM,91.03687405,5893VT2RIB 98day
-127437.456270514,739375.650996397,7.34802481,5.00000000,163.03134526,327,173,9196.41359721,15.62000000,10/12/2015 9:42:22 PM,91.03687405,5893VT2RIB 98day
-127437.535320234,739374.123448357,7.34802481,5.00000000,163.03134526,328,173,9196.41359721,15.62000000,10/12/2015 9:42:22 PM,91.03687405,5893VT2RIB 98day
-127437.614369946,739372.595900272,7.34802481,5.00000000,163.03134526,329,173,9196.41359721,15.62000000,10/12/2015 9:42:22 PM,91.03687405,5893VT2RIB 98day
-127437.693419649,739371.068352135,7.34802481,5.00000000,163.03134526,330,173,9196.41359721,15.62000000,10/12/2015 9:42:22 PM,91.03687405,5893VT2RIB 98day
-127437.772469342,739369.54080396,7.34802481,5.00000000,163.03134526,331,173,9196.41359721,15.62000000,10/12/2015 9:42:22 PM,91.03687405,5893VT2RIB 98day
-127435.115749415,739377.087763735,7.38083321,5.00000000,171.37921689,326,173,9667.30794057,15.62000000,10/12/2015 9:42:23 PM,91.35687405,5893VT2RIB 98day
-127435.203271044,739375.560682139,7.38083321,5.00000000,171.37921689,327,173,9667.30794057,15.62000000,10/12/2015 9:42:23 PM,91.35687405,5893VT2RIB 98day
-127435.290792663,739374.033600497,7.38083321,5.00000000,171.37921689,328,173,9667.30794057,15.62000000,10/12/2015 9:42:23 PM,91.35687405,5893VT2RIB 98day
-127435.378314272,739372.506518814,7.38083321,5.00000000,171.37921689,329,173,9667.30794057,15.62000000,10/12/2015 9:42:23 PM,91.35687405,5893VT2RIB 98day
-127435.465835873,739370.979437078,7.38083321,5.00000000,171.37921689,330,173,9667.30794057,15.62000000,10/12/2015 9:42:23 PM,91.35687405,5893VT2RIB 98day
-127435.553357463,739369.452355301,7.38083321,5.00000000,171.37921689,331,173,9667.30794057,15.62000000,10/12/2015 9:42:23 PM,91.35687405,5893VT2RIB 98day
-127432.883306479,739377.007452652,7.34802481,5.00000000,165.50266146,326,173,9335.81920361,15.62000000,10/12/2015 9:42:24 PM,91.34687405,5893VT2RIB 98day
-127432.970563468,739375.48035577,7.34802481,5.00000000,165.50266146,327,173,9335.81920361,15.62000000,10/12/2015 9:42:24 PM,91.34687405,5893VT2RIB 98day
-127433.057820448,739373.953258853,7.34802481,5.00000000,165.50266146,328,173,9335.81920361,15.62000000,10/12/2015 9:42:24 PM,91.34687405,5893VT2RIB 98day
-127433.145077418,739372.42616188,7.34802481,5.00000000,165.50266146,329,173,9335.81920361,15.62000000,10/12/2015 9:42:24 PM,91.34687405,5893VT2RIB 98day
-127433.232334378,739370.899064867,7.34802481,5.00000000,165.50266146,330,173,9335.81920361,15.62000000,10/12/2015 9:42:24 PM,91.34687405,5893VT2RIB 98day
-127433.31959133,739369.371967799,7.34802481,5.00000000,165.50266146,331,173,9335.81920361,15.62000000,10/12/2015 9:42:24 PM,91.34687405,5893VT2RIB 98day
-127430.674751025,739376.933833048,7.31521641,5.00000000,171.90798236,326,173,9697.13525023,15.62000000,10/12/2015 9:42:25 PM,91.14687405,5893VT2RIB 98day
-127430.756713434,739375.406440039,7.31521641,5.00000000,171.90798236,327,173,9697.13525023,15.62000000,10/12/2015 9:42:25 PM,91.14687405,5893VT2RIB 98day
-127430.838675834,739373.879046977,7.31521641,5.00000000,171.90798236,328,173,9697.13525023,15.62000000,10/12/2015 9:42:25 PM,91.14687405,5893VT2RIB 98day
-127430.920638226,739372.351653879,7.31521641,5.00000000,171.90798236,329,173,9697.13525023,15.62000000,10/12/2015 9:42:25 PM,91.14687405,5893VT2RIB 98day
-127431.002600608,739370.824260728,7.31521641,5.00000000,171.90798236,330,173,9697.13525023,15.62000000,10/12/2015 9:42:25 PM,91.14687405,5893VT2RIB 98day
-127431.084562982,739369.296867533,7.31521641,5.00000000,171.90798236,331,173,9697.13525023,15.62000000,10/12/2015 9:42:25 PM,91.14687405,5893VT2RIB 98day
-127428.435315746,739376.828441207,7.31521641,5.00000000,175.78676204,326,173,9915.93342826,15.62000000,10/12/2015 9:42:26 PM,91.46687405,5893VT2RIB 98day
-127428.525749144,739375.301530973,7.31521641,5.00000000,175.78676204,327,173,9915.93342826,15.62000000,10/12/2015 9:42:26 PM,91.46687405,5893VT2RIB 98day
-127428.616182534,739373.774620694,7.31521641,5.00000000,175.78676204,328,173,9915.93342826,15.62000000,10/12/2015 9:42:26 PM,91.46687405,5893VT2RIB 98day
-127428.706615913,739372.247710366,7.31521641,5.00000000,175.78676204,329,173,9915.93342826,15.62000000,10/12/2015 9:42:26 PM,91.46687405,5893VT2RIB 98day
-127428.797049284,739370.720799989,7.31521641,5.00000000,175.78676204,330,173,9915.93342826,15.62000000,10/12/2015 9:42:26 PM,91.46687405,5893VT2RIB 98day
-127428.887482644,739369.193889574,7.31521641,5.00000000,175.78676204,331,173,9915.93342826,15.62000000,10/12/2015 9:42:26 PM,91.46687405,5893VT2RIB 98day
-127426.22922173,739376.748985447,7.24959962,5.00000000,184.26633251,326,173,10394.25369203,15.62000000,10/12/2015 9:42:27 PM,91.54687405,5893VT2RIB 98day
-127426.321772494,739375.222203356,7.24959962,5.00000000,184.26633251,327,173,10394.25369203,15.62000000,10/12/2015 9:42:27 PM,91.54687405,5893VT2RIB 98day
-127426.414323247,739373.695421223,7.24959962,5.00000000,184.26633251,328,173,10394.25369203,15.62000000,10/12/2015 9:42:27 PM,91.54687405,5893VT2RIB 98day
-127426.506873992,739372.168639042,7.24959962,5.00000000,184.26633251,329,173,10394.25369203,15.62000000,10/12/2015 9:42:27 PM,91.54687405,5893VT2RIB 98day
-127426.599424727,739370.641856814,7.24959962,5.00000000,184.26633251,330,173,10394.25369203,15.62000000,10/12/2015 9:42:27 PM,91.54687405,5893VT2RIB 98day
-127426.691975453,739369.11507454,7.24959962,5.00000000,184.26633251,331,173,10394.25369203,15.62000000,10/12/2015 9:42:27 PM,91.54687405,5893VT2RIB 98day
-127424.03422126,739376.673178631,7.28240802,5.00000000,179.85156749,326,173,10145.22475002,15.62000000,10/12/2015 9:42:28 PM,91.26687405,5893VT2RIB 98day
-127424.119360774,739375.145961109,7.28240802,5.00000000,179.85156749,327,173,10145.22475002,15.62000000,10/12/2015 9:42:28 PM,91.26687405,5893VT2RIB 98day
-127424.20450028,739373.618743537,7.28240802,5.00000000,179.85156749,328,173,10145.22475002,15.62000000,10/12/2015 9:42:28 PM,91.26687405,5893VT2RIB 98day
-127424.289639773,739372.091525927,7.28240802,5.00000000,179.85156749,329,173,10145.22475002,15.62000000,10/12/2015 9:42:28 PM,91.26687405,5893VT2RIB 98day
-127424.374779259,739370.564308269,7.28240802,5.00000000,179.85156749,330,173,10145.22475002,15.62000000,10/12/2015 9:42:28 PM,91.26687405,5893VT2RIB 98day
-127424.459918737,739369.037090563,7.28240802,5.00000000,179.85156749,331,173,10145.22475002,15.62000000,10/12/2015 9:42:28 PM,91.26687405,5893VT2RIB 98day
-127421.832368316,739376.590638498,7.28240802,5.00000000,171.51354284,326,173,9674.88720745,15.62000000,10/12/2015 9:42:29 PM,91.19687405,5893VT2RIB 98day
-127421.915654741,739375.063317827,7.28240802,5.00000000,171.51354284,327,173,9674.88720745,15.62000000,10/12/2015 9:42:29 PM,91.19687405,5893VT2RIB 98day
-127421.998941156,739373.535997109,7.28240802,5.00000000,171.51354284,328,173,9674.88720745,15.62000000,10/12/2015 9:42:29 PM,91.19687405,5893VT2RIB 98day
-127422.082227562,739372.008676343,7.28240802,5.00000000,171.51354284,329,173,9674.88720745,15.62000000,10/12/2015 9:42:29 PM,91.19687405,5893VT2RIB 98day
-127422.16551396,739370.481355533,7.28240802,5.00000000,171.51354284,330,173,9674.88720745,15.62000000,10/12/2015 9:42:29 PM,91.19687405,5893VT2RIB 98day
-127422.248800349,739368.954034676,7.28240802,5.00000000,171.51354284,331,173,9674.88720745,15.62000000,10/12/2015 9:42:29 PM,91.19687405,5893VT2RIB 98day
-127419.609770922,739376.493464477,7.28240802,5.00000000,163.48727594,326,173,9222.13237675,15.62000000,10/12/2015 9:42:30 PM,91.42687405,5893VT2RIB 98day
-127419.699145862,739374.966491341,7.28240802,5.00000000,163.48727594,327,173,9222.13237675,15.62000000,10/12/2015 9:42:30 PM,91.42687405,5893VT2RIB 98day
-127419.788520792,739373.439518159,7.28240802,5.00000000,163.48727594,328,173,9222.13237675,15.62000000,10/12/2015 9:42:30 PM,91.42687405,5893VT2RIB 98day
-127419.877895712,739371.912544927,7.28240802,5.00000000,163.48727594,329,173,9222.13237675,15.62000000,10/12/2015 9:42:30 PM,91.42687405,5893VT2RIB 98day
-127419.967270624,739370.385571653,7.28240802,5.00000000,163.48727594,330,173,9222.13237675,15.62000000,10/12/2015 9:42:30 PM,91.42687405,5893VT2RIB 98day
-127420.056645526,739368.858598335,7.28240802,5.00000000,163.48727594,331,173,9222.13237675,15.62000000,10/12/2015 9:42:30 PM,91.42687405,5893VT2RIB 98day
-127417.429103413,739376.425914817,7.24959962,5.00000000,170.25449973,326,173,9603.86651664,15.62000000,10/12/2015 9:42:31 PM,91.13687405,5893VT2RIB 98day
-127417.51080145,739374.898507557,7.24959962,5.00000000,170.25449973,327,173,9603.86651664,15.62000000,10/12/2015 9:42:31 PM,91.13687405,5893VT2RIB 98day
