WKT,DISTANCE,SWATHWIDTH,VRYIELDVOL,SECTIONID,Crop,WetMass,Moisture,Time,Heading,VARIETY
"POINT Z (-97.5997382545226 44.096148909721 nan)",6.59343164,5.00000000,106.48569925,326,173,6004.60411521,15.59000000,10/12/2015 8:49:02 PM,0.82468744,5893VT2RIB 98day
"POINT Z (-97.5997192274463 44.0961484789913 nan)",6.59343164,5.00000000,106.48569925,327,173,6004.60411521,15.59000000,10/12/2015 8:49:02 PM,0.82468744,5893VT2RIB 98day
"POINT Z (-97.5997002003703 44.0961480482585 nan)",6.59343164,5.00000000,106.48569925,328,173,6004.60411521,15.59000000,10/12/2015 8:49:02 PM,0.82468744,5893VT2RIB 98day
"POINT Z (-97.5996811732947 44.0961476175225 nan)",6.59343164,5.00000000,106.48569925,329,173,6004.60411521,15.59000000,10/12/2015 8:49:02 PM,0.82468744,5893VT2RIB 98day
"POINT Z (-97.5996621462195 44.0961471867833 nan)",6.59343164,5.00000000,106.48569925,330,173,6004.60411521,15.59000000,10/12/2015 8:49:02 PM,0.82468744,5893VT2RIB 98day
"POINT Z (-97.5996431191446 44.0961467560409 nan)",6.59343164,5.00000000,106.48569925,331,173,6004.60411521,15.59000000,10/12/2015 8:49:02 PM,0.82468744,5893VT2RIB 98day
"POINT Z (-97.5997378241405 44.0961670152466 nan)",6.65904844,5.00000000,101.73302185,326,173,5736.60465472,15.59000000,10/12/2015 8:49:03 PM,0.50468744,5893VT2RIB 98day
"POINT Z (-97.599718794017 44.0961666611067 nan)",6.65904844,5.00000000,101.73302185,327,173,5736.60465472,15.59000000,10/12/2015 8:49:03 PM,0.50468744,5893VT2RIB 98day
"POINT Z (-97.5996997638939 44.0961663069636 nan)",6.65904844,5.00000000,101.73302185,328,173,5736.60465472,15.59000000,10/12/2015 8:49:03 PM,0.50468744,5893VT2RIB 98day
"POINT Z (-97.5996807337711 44.0961659528173 nan)",6.65904844,5.00000000,101.73302185,329,173,5736.60465472,15.59000000,10/12/2015 8:49:03 PM,0.50468744,5893VT2RIB 98day
"POINT Z (-97.5996617036486 44.0961655986679 nan)",6.65904844,5.00000000,101.73302185,330,173,5736.60465472,15.59000000,10/12/2015 8:49:03 PM,0.50468744,5893VT2RIB 98day
"POINT Z (-97.5996426735264 44.0961652445152 nan)",6.65904844,5.00000000,101.73302185,331,173,5736.60465472,15.59000000,10/12/2015 8:49:03 PM,0.50468744,5893VT2RIB 98day
"POINT Z (-97.5997375850112 44.0961852670209 nan)",6.62624004,5.00000000,90.95571761,326,173,5128.88576358,15.59000000,10/12/2015 8:49:04 PM,0.64468744,5893VT2RIB 98day
"POINT Z (-97.5997185561395 44.0961848793712 nan)",6.62624004,5.00000000,90.95571761,327,173,5128.88576358,15.59000000,10/12/2015 8:49:04 PM,0.64468744,5893VT2RIB 98day
"POINT Z (-97.5996995272681 44.0961844917184 nan)",6.62624004,5.00000000,90.95571761,328,173,5128.88576358,15.59000000,10/12/2015 8:49:04 PM,0.64468744,5893VT2RIB 98day
"POINT Z (-97.599680498397 44.0961841040625 nan)",6.62624004,5.00000000,90.95571761,329,173,5128.88576358,15.59000000,10/12/2015 8:49:04 PM,0.64468744,5893VT2RIB 98day
"POINT Z (-97.5996614695262 44.0961837164033 nan)",6.62624004,5.00000000,90.95571761,330,173,5128.88576358,15.59000000,10/12/2015 8:49:04 PM,0.64468744,5893VT2RIB 98day
"POINT Z (-97.5996424406558 44.096183328741 nan)",6.62624004,5.00000000,90.95571761,331,173,5128.88576358,15.59000000,10/12/2015 8:49:04 PM,0.64468744,5893VT2RIB 98day
"POINT Z (-97.5997372055534 44.0962033339885 nan)",6.59343164,5.00000000,84.76579146,326,173,4779.84058955,15.59000000,10/12/2015 8:49:05 PM,0.66468744,5893VT2RIB 98day
"POINT Z (-97.5997181768647 44.0962029415518 nan)",6.59343164,5.00000000,84.76579146,327,173,4779.84058955,15.59000000,10/12/2015 8:49:05 PM,0.66468744,5893VT2RIB 98day
"POINT Z (-97.5996991481765 44.096202549112 nan)",6.59343164,5.00000000,84.76579146,328,173,4779.84058955,15.59000000,10/12/2015 8:49:05 PM,0.66468744,5893VT2RIB 98day
"POINT Z (-97.5996801194885 44.096202156669 nan)",6.59343164,5.00000000,84.76579146,329,173,4779.84058955,15.59000000,10/12/2015 8:49:05 PM,0.66468744,5893VT2RIB 98day
"POINT Z (-97.5996610908009 44.0962017642228 nan)",6.59343164,5.00000000,84.76579146,330,173,4779.84058955,15.59000000,10/12/2015 8:49:05 PM,0.66468744,5893VT2RIB 98day
"POINT Z (-97.5996420621136 44.0962013717734 nan)",6.59343164,5.00000000,84.76579146,331,173,4779.84058955,15.59000000,10/12/2015 8:49:05 PM,0.66468744,5893VT2RIB 98day
"POINT Z (-97.5997370632559 44.0962215924058 nan)",6.72466523,5.00000000,81.27204305,326,173,4582.83574736,15.59000000,10/12/2015 8:49:06 PM,0.40468744,5893VT2RIB 98day
"POINT Z (-97.5997180322863 44.0962212622022 nan)",6.72466523,5.00000000,81.27204305,327,173,4582.83574736,15.59000000,10/12/2015 8:49:06 PM,0.40468744,5893VT2RIB 98day
"POINT Z (-97.599699001317 44.0962209319954 nan)",6.72466523,5.00000000,81.27204305,328,173,4582.83574736,15.59000000,10/12/2015 8:49:06 PM,0.40468744,5893VT2RIB 98day
"POINT Z (-97.599679970348 44.0962206017855 nan)",6.72466523,5.00000000,81.27204305,329,173,4582.83574736,15.59000000,10/12/2015 8:49:06 PM,0.40468744,5893VT2RIB 98day
"POINT Z (-97.5996609393793 44.0962202715724 nan)",6.72466523,5.00000000,81.27204305,330,173,4582.83574736,15.59000000,10/12/2015 8:49:06 PM,0.40468744,5893VT2RIB 98day
"POINT Z (-97.5996419084108 44.0962199413561 nan)",6.72466523,5.00000000,81.27204305,331,173,4582.83574736,15.59000000,10/12/2015 8:49:06 PM,0.40468744,5893VT2RIB 98day
"POINT Z (-97.5997366862522 44.0962399364843 nan)",6.69185683,5.00000000,85.69643454,326,173,4832.32319237,15.59000000,10/12/2015 8:49:07 PM,0.35468744,5893VT2RIB 98day
"POINT Z (-97.5997176548841 44.0962396182493 nan)",6.69185683,5.00000000,85.69643454,327,173,4832.32319237,15.59000000,10/12/2015 8:49:07 PM,0.35468744,5893VT2RIB 98day
"POINT Z (-97.5996986235163 44.0962393000111 nan)",6.69185683,5.00000000,85.69643454,328,173,4832.32319237,15.59000000,10/12/2015 8:49:07 PM,0.35468744,5893VT2RIB 98day
"POINT Z (-97.5996795921487 44.0962389817698 nan)",6.69185683,5.00000000,85.69643454,329,173,4832.32319237,15.59000000,10/12/2015 8:49:07 PM,0.35468744,5893VT2RIB 98day
"POINT Z (-97.5996605607815 44.0962386635253 nan)",6.69185683,5.00000000,85.69643454,330,173,4832.32319237,15.59000000,10/12/2015 8:49:07 PM,0.35468744,5893VT2RIB 98day
"POINT Z (-97.5996415294145 44.0962383452776 nan)",6.69185683,5.00000000,85.69643454,331,173,4832.32319237,15.59000000,10/12/2015 8:49:07 PM,0.35468744,5893VT2RIB 98day
"POINT Z (-97.5997364811215 44.0962586116391 nan)",6.82309043,5.00000000,90.09094759,326,173,5080.11931513,15.59000000,10/12/2015 8:49:08 PM,0.25468744,5893VT2RIB 98day
"POINT Z (-97.5997174490057 44.0962583173422 nan)",6.82309043,5.00000000,90.09094759,327,173,5080.11931513,15.59000000,10/12/2015 8:49:08 PM,0.25468744,5893VT2RIB 98day
"POINT Z (-97.5996984168901 44.0962580230421 nan)",6.82309043,5.00000000,90.09094759,328,173,5080.11931513,15.59000000,10/12/2015 8:49:08 PM,0.25468744,5893VT2RIB 98day
"POINT Z (-97.5996793847749 44.0962577287388 nan)",6.82309043,5.00000000,90.09094759,329,173,5080.11931513,15.59000000,10/12/2015 8:49:08 PM,0.25468744,5893VT2RIB 98day
"POINT Z (-97.5996603526599 44.0962574344324 nan)",6.82309043,5.00000000,90.09094759,330,173,5080.11931513,15.59000000,10/12/2015 8:49:08 PM,0.25468744,5893VT2RIB 98day
"POINT Z (-97.5996413205451 44.0962571401228 nan)",6.82309043,5.00000000,90.09094759,331,173,5080.11931513,15.59000000,10/12/2015 8:49:08 PM,0.25468744,5893VT2RIB 98day
"POINT Z (-97.599736381851 44.0962769441367 nan)",6.75747363,5.00000000,93.88459133,326,173,5294.03839520,15.59000000,10/12/2015 8:49:09 PM,359.95309448,5893VT2RIB 98day
"POINT Z (-97.5997173478434 44.0962767220407 nan)",6.75747363,5.00000000,93.88459133,327,173,5294.03839520,15.59000000,10/12/2015 8:49:09 PM,359.95309448,5893VT2RIB 98day
"POINT Z (-97.5996983138361 44.0962764999416 nan)",6.75747363,5.00000000,93.88459133,328,173,5294.03839520,15.59000000,10/12/2015 8:49:09 PM,359.95309448,5893VT2RIB 98day
"POINT Z (-97.5996792798289 44.0962762778393 nan)",6.75747363,5.00000000,93.88459133,329,173,5294.03839520,15.59000000,10/12/2015 8:49:09 PM,359.95309448,5893VT2RIB 98day
"POINT Z (-97.599660245822 44.0962760557339 nan)",6.75747363,5.00000000,93.88459133,330,173,5294.03839520,15.59000000,10/12/2015 8:49:09 PM,359.95309448,5893VT2RIB 98day
"POINT Z (-97.5996412118153 44.0962758336252 nan)",6.75747363,5.00000000,93.88459133,331,173,5294.03839520,15.59000000,10/12/2015 8:49:09 PM,359.95309448,5893VT2RIB 98day
"POINT Z (-97.5997366031591 44.0962953694141 nan)",6.75747363,5.00000000,99.86189110,326,173,5605.85911696,15.21000000,10/12/2015 8:49:09 PM,359.76309448,5893VT2RIB 98day
"POINT Z (-97.5997175682283 44.0962951928072 nan)",6.75747363,5.00000000,99.86189110,327,173,5605.85911696,15.21000000,10/12/2015 8:49:09 PM,359.76309448,5893VT2RIB 98day
"POINT Z (-97.5996985332977 44.0962950161971 nan)",6.75747363,5.00000000,99.86189110,328,173,5605.85911696,15.21000000,10/12/2015 8:49:09 PM,359.76309448,5893VT2RIB 98day
"POINT Z (-97.5996794983673 44.0962948395838 nan)",6.75747363,5.00000000,99.86189110,329,173,5605.85911696,15.21000000,10/12/2015 8:49:09 PM,359.76309448,5893VT2RIB 98day
"POINT Z (-97.5996604634371 44.0962946629674 nan)",6.75747363,5.00000000,99.86189110,330,173,5605.85911696,15.21000000,10/12/2015 8:49:09 PM,359.76309448,5893VT2RIB 98day
"POINT Z (-97.599641428507 44.0962944863478 nan)",6.75747363,5.00000000,99.86189110,331,173,5605.85911696,15.21000000,10/12/2015 8:49:09 PM,359.76309448,5893VT2RIB 98day
"POINT Z (-97.5997364662776 44.0963140241812 nan)",6.75747363,5.00000000,98.92345387,326,173,5553.18028889,15.21000000,10/12/2015 8:49:11 PM,359.92309448,5893VT2RIB 98day
"POINT Z (-97.5997174320994 44.0963138092674 nan)",6.75747363,5.00000000,98.92345387,327,173,5553.18028889,15.21000000,10/12/2015 8:49:11 PM,359.92309448,5893VT2RIB 98day
"POINT Z (-97.5996983979214 44.0963135943505 nan)",6.75747363,5.00000000,98.92345387,328,173,5553.18028889,15.21000000,10/12/2015 8:49:11 PM,359.92309448,5893VT2RIB 98day
"POINT Z (-97.5996793637436 44.0963133794304 nan)",6.75747363,5.00000000,98.92345387,329,173,5553.18028889,15.21000000,10/12/2015 8:49:11 PM,359.92309448,5893VT2RIB 98day
"POINT Z (-97.599660329566 44.0963131645072 nan)",6.75747363,5.00000000,98.92345387,330,173,5553.18028889,15.21000000,10/12/2015 8:49:11 PM,359.92309448,5893VT2RIB 98day
"POINT Z (-97.5996412953887 44.0963129495807 nan)",6.75747363,5.00000000,98.92345387,331,173,5553.18028889,15.21000000,10/12/2015 8:49:11 PM,359.92309448,5893VT2RIB 98day
"POINT Z (-97.5997360715403 44.0963328447691 nan)",6.72466523,5.00000000,76.16428973,326,173,4275.57003565,15.21000000,10/12/2015 8:49:12 PM,0.49218747,5893VT2RIB 98day
"POINT Z (-97.5997170412569 44.0963324936202 nan)",6.72466523,5.00000000,76.16428973,327,173,4275.57003565,15.21000000,10/12/2015 8:49:12 PM,0.49218747,5893VT2RIB 98day
"POINT Z (-97.5996980109739 44.0963321424681 nan)",6.72466523,5.00000000,76.16428973,328,173,4275.57003565,15.21000000,10/12/2015 8:49:12 PM,0.49218747,5893VT2RIB 98day
"POINT Z (-97.5996789806911 44.0963317913129 nan)",6.72466523,5.00000000,76.16428973,329,173,4275.57003565,15.21000000,10/12/2015 8:49:12 PM,0.49218747,5893VT2RIB 98day
"POINT Z (-97.5996599504087 44.0963314401545 nan)",6.72466523,5.00000000,76.16428973,330,173,4275.57003565,15.21000000,10/12/2015 8:49:12 PM,0.49218747,5893VT2RIB 98day
"POINT Z (-97.5996409201266 44.0963310889929 nan)",6.72466523,5.00000000,76.16428973,331,173,4275.57003565,15.21000000,10/12/2015 8:49:12 PM,0.49218747,5893VT2RIB 98day
"POINT Z (-97.5997359980536 44.0963509414016 nan)",6.69185683,5.00000000,90.93416142,326,173,5104.68791983,15.21000000,10/12/2015 8:49:13 PM,0.08218747,5893VT2RIB 98day
"POINT Z (-97.599716964765 44.0963506883997 nan)",6.69185683,5.00000000,90.93416142,327,173,5104.68791983,15.21000000,10/12/2015 8:49:13 PM,0.08218747,5893VT2RIB 98day
"POINT Z (-97.5996979314766 44.0963504353946 nan)",6.69185683,5.00000000,90.93416142,328,173,5104.68791983,15.21000000,10/12/2015 8:49:13 PM,0.08218747,5893VT2RIB 98day
"POINT Z (-97.5996788981884 44.0963501823864 nan)",6.69185683,5.00000000,90.93416142,329,173,5104.68791983,15.21000000,10/12/2015 8:49:13 PM,0.08218747,5893VT2RIB 98day
"POINT Z (-97.5996598649005 44.0963499293749 nan)",6.69185683,5.00000000,90.93416142,330,173,5104.68791983,15.21000000,10/12/2015 8:49:13 PM,0.08218747,5893VT2RIB 98day
"POINT Z (-97.5996408316129 44.0963496763603 nan)",6.69185683,5.00000000,90.93416142,331,173,5104.68791983,15.21000000,10/12/2015 8:49:13 PM,0.08218747,5893VT2RIB 98day
"POINT Z (-97.5997360455393 44.0963690980817 nan)",6.65904844,5.00000000,89.32358179,326,173,5014.27910251,15.21000000,10/12/2015 8:49:14 PM,359.90621948,5893VT2RIB 98day
"POINT Z (-97.5997170112564 44.0963688872078 nan)",6.65904844,5.00000000,89.32358179,327,173,5014.27910251,15.21000000,10/12/2015 8:49:14 PM,359.90621948,5893VT2RIB 98day
"POINT Z (-97.5996979769737 44.0963686763306 nan)",6.65904844,5.00000000,89.32358179,328,173,5014.27910251,15.21000000,10/12/2015 8:49:14 PM,359.90621948,5893VT2RIB 98day
"POINT Z (-97.5996789426913 44.0963684654503 nan)",6.65904844,5.00000000,89.32358179,329,173,5014.27910251,15.21000000,10/12/2015 8:49:14 PM,359.90621948,5893VT2RIB 98day
"POINT Z (-97.599659908409 44.0963682545668 nan)",6.65904844,5.00000000,89.32358179,330,173,5014.27910251,15.21000000,10/12/2015 8:49:14 PM,359.90621948,5893VT2RIB 98day
"POINT Z (-97.599640874127 44.0963680436802 nan)",6.65904844,5.00000000,89.32358179,331,173,5014.27910251,15.21000000,10/12/2015 8:49:14 PM,359.90621948,5893VT2RIB 98day
"POINT Z (-97.5997360350913 44.0963873662713 nan)",6.69185683,5.00000000,88.88343876,326,173,4989.56756316,15.21000000,10/12/2015 8:49:15 PM,359.77621948,5893VT2RIB 98day
"POINT Z (-97.5997170001876 44.0963871865215 nan)",6.69185683,5.00000000,88.88343876,327,173,4989.56756316,15.21000000,10/12/2015 8:49:15 PM,359.77621948,5893VT2RIB 98day
"POINT Z (-97.5996979652841 44.0963870067686 nan)",6.69185683,5.00000000,88.88343876,328,173,4989.56756316,15.21000000,10/12/2015 8:49:15 PM,359.77621948,5893VT2RIB 98day
"POINT Z (-97.5996789303808 44.0963868270124 nan)",6.69185683,5.00000000,88.88343876,329,173,4989.56756316,15.21000000,10/12/2015 8:49:15 PM,359.77621948,5893VT2RIB 98day
"POINT Z (-97.5996598954778 44.0963866472531 nan)",6.69185683,5.00000000,88.88343876,330,173,4989.56756316,15.21000000,10/12/2015 8:49:15 PM,359.77621948,5893VT2RIB 98day
"POINT Z (-97.5996408605749 44.0963864674907 nan)",6.69185683,5.00000000,88.88343876,331,173,4989.56756316,15.21000000,10/12/2015 8:49:15 PM,359.77621948,5893VT2RIB 98day
"POINT Z (-97.5997361650715 44.0964052005726 nan)",6.56062324,5.00000000,104.74056061,326,173,5879.72888819,15.21000000,10/12/2015 8:49:15 PM,359.56621948,5893VT2RIB 98day
"POINT Z (-97.5997171293758 44.0964050711023 nan)",6.56062324,5.00000000,104.74056061,327,173,5879.72888819,15.21000000,10/12/2015 8:49:15 PM,359.56621948,5893VT2RIB 98day
"POINT Z (-97.5996980936802 44.0964049416288 nan)",6.56062324,5.00000000,104.74056061,328,173,5879.72888819,15.21000000,10/12/2015 8:49:15 PM,359.56621948,5893VT2RIB 98day
"POINT Z (-97.5996790579848 44.0964048121522 nan)",6.56062324,5.00000000,104.74056061,329,173,5879.72888819,15.21000000,10/12/2015 8:49:15 PM,359.56621948,5893VT2RIB 98day
"POINT Z (-97.5996600222895 44.0964046826723 nan)",6.56062324,5.00000000,104.74056061,330,173,5879.72888819,15.21000000,10/12/2015 8:49:15 PM,359.56621948,5893VT2RIB 98day
"POINT Z (-97.5996409865945 44.0964045531893 nan)",6.56062324,5.00000000,104.74056061,331,173,5879.72888819,15.21000000,10/12/2015 8:49:15 PM,359.56621948,5893VT2RIB 98day
"POINT Z (-97.5997357714754 44.0964236481603 nan)",6.59343164,5.00000000,104.21832274,326,173,5850.41067053,15.21000000,10/12/2015 8:49:17 PM,0.24218749,5893VT2RIB 98day
"POINT Z (-97.599716739218 44.0964233568549 nan)",6.59343164,5.00000000,104.21832274,327,173,5850.41067053,15.21000000,10/12/2015 8:49:17 PM,0.24218749,5893VT2RIB 98day
"POINT Z (-97.5996977069609 44.0964230655463 nan)",6.59343164,5.00000000,104.21832274,328,173,5850.41067053,15.21000000,10/12/2015 8:49:17 PM,0.24218749,5893VT2RIB 98day
"POINT Z (-97.5996786747041 44.0964227742346 nan)",6.59343164,5.00000000,104.21832274,329,173,5850.41067053,15.21000000,10/12/2015 8:49:17 PM,0.24218749,5893VT2RIB 98day
"POINT Z (-97.5996596424475 44.0964224829197 nan)",6.59343164,5.00000000,104.21832274,330,173,5850.41067053,15.21000000,10/12/2015 8:49:17 PM,0.24218749,5893VT2RIB 98day
"POINT Z (-97.5996406101912 44.0964221916017 nan)",6.59343164,5.00000000,104.21832274,331,173,5850.41067053,15.21000000,10/12/2015 8:49:17 PM,0.24218749,5893VT2RIB 98day
"POINT Z (-97.5997353612689 44.0964416769753 nan)",6.56062324,5.00000000,92.39632473,326,173,5186.76743159,15.21000000,10/12/2015 8:49:18 PM,0.36218749,5893VT2RIB 98day
"POINT Z (-97.5997163298941 44.0964413569439 nan)",6.56062324,5.00000000,92.39632473,327,173,5186.76743159,15.21000000,10/12/2015 8:49:18 PM,0.36218749,5893VT2RIB 98day
"POINT Z (-97.5996972985196 44.0964410369094 nan)",6.56062324,5.00000000,92.39632473,328,173,5186.76743159,15.21000000,10/12/2015 8:49:18 PM,0.36218749,5893VT2RIB 98day
"POINT Z (-97.5996782671454 44.0964407168716 nan)",6.56062324,5.00000000,92.39632473,329,173,5186.76743159,15.21000000,10/12/2015 8:49:18 PM,0.36218749,5893VT2RIB 98day
"POINT Z (-97.5996592357714 44.0964403968308 nan)",6.56062324,5.00000000,92.39632473,330,173,5186.76743159,15.21000000,10/12/2015 8:49:18 PM,0.36218749,5893VT2RIB 98day
"POINT Z (-97.5996402043977 44.0964400767867 nan)",6.56062324,5.00000000,92.39632473,331,173,5186.76743159,15.21000000,10/12/2015 8:49:18 PM,0.36218749,5893VT2RIB 98day
"POINT Z (-97.5997350773694 44.0964607283972 nan)",6.85589883,5.00000000,88.41641417,326,173,4963.35167926,15.21000000,10/12/2015 8:49:19 PM,0.72218749,5893VT2RIB 98day
"POINT Z (-97.5997160491544 44.0964603221971 nan)",6.85589883,5.00000000,88.41641417,327,173,4963.35167926,15.21000000,10/12/2015 8:49:19 PM,0.72218749,5893VT2RIB 98day
"POINT Z (-97.5996970209397 44.0964599159938 nan)",6.85589883,5.00000000,88.41641417,328,173,4963.35167926,15.21000000,10/12/2015 8:49:19 PM,0.72218749,5893VT2RIB 98day
"POINT Z (-97.5996779927253 44.0964595097873 nan)",6.85589883,5.00000000,88.41641417,329,173,4963.35167926,15.21000000,10/12/2015 8:49:19 PM,0.72218749,5893VT2RIB 98day
"POINT Z (-97.5996589645113 44.0964591035776 nan)",6.85589883,5.00000000,88.41641417,330,173,4963.35167926,15.21000000,10/12/2015 8:49:19 PM,0.72218749,5893VT2RIB 98day
"POINT Z (-97.5996399362976 44.0964586973648 nan)",6.85589883,5.00000000,88.41641417,331,173,4963.35167926,15.21000000,10/12/2015 8:49:19 PM,0.72218749,5893VT2RIB 98day
"POINT Z (-97.5997349630036 44.0964812865781 nan)",7.51206681,5.00000000,125.78360018,326,173,7061.00111579,15.21000000,10/12/2015 8:49:20 PM,0.61218749,5893VT2RIB 98day
"POINT Z (-97.5997159337349 44.0964809067056 nan)",7.51206681,5.00000000,125.78360018,327,173,7061.00111579,15.21000000,10/12/2015 8:49:20 PM,0.61218749,5893VT2RIB 98day
"POINT Z (-97.5996969044665 44.0964805268299 nan)",7.51206681,5.00000000,125.78360018,328,173,7061.00111579,15.21000000,10/12/2015 8:49:20 PM,0.61218749,5893VT2RIB 98day
"POINT Z (-97.5996778751985 44.0964801469511 nan)",7.51206681,5.00000000,125.78360018,329,173,7061.00111579,15.21000000,10/12/2015 8:49:20 PM,0.61218749,5893VT2RIB 98day
"POINT Z (-97.5996588459308 44.0964797670691 nan)",7.51206681,5.00000000,125.78360018,330,173,7061.00111579,15.21000000,10/12/2015 8:49:20 PM,0.61218749,5893VT2RIB 98day
"POINT Z (-97.5996398166634 44.0964793871839 nan)",7.51206681,5.00000000,125.78360018,331,173,7061.00111579,15.21000000,10/12/2015 8:49:20 PM,0.61218749,5893VT2RIB 98day
"POINT Z (-97.5997348788869 44.096500623192 nan)",7.11836602,5.00000000,132.74016295,326,173,7451.51660367,15.21000000,10/12/2015 8:49:21 PM,0.22218749,5893VT2RIB 98day
"POINT Z (-97.599715846465 44.096500336674 nan)",7.11836602,5.00000000,132.74016295,327,173,7451.51660367,15.21000000,10/12/2015 8:49:21 PM,0.22218749,5893VT2RIB 98day
"POINT Z (-97.5996968140432 44.0965000501527 nan)",7.11836602,5.00000000,132.74016295,328,173,7451.51660367,15.21000000,10/12/2015 8:49:21 PM,0.22218749,5893VT2RIB 98day
"POINT Z (-97.5996777816218 44.0964997636283 nan)",7.11836602,5.00000000,132.74016295,329,173,7451.51660367,15.21000000,10/12/2015 8:49:21 PM,0.22218749,5893VT2RIB 98day
"POINT Z (-97.5996587492006 44.0964994771007 nan)",7.11836602,5.00000000,132.74016295,330,173,7451.51660367,15.21000000,10/12/2015 8:49:21 PM,0.22218749,5893VT2RIB 98day
"POINT Z (-97.5996397167796 44.09649919057 nan)",7.11836602,5.00000000,132.74016295,331,173,7451.51660367,15.21000000,10/12/2015 8:49:21 PM,0.22218749,5893VT2RIB 98day
"POINT Z (-97.5997348119699 44.0965197236183 nan)",7.05274922,5.00000000,145.86022288,326,173,8188.02136561,15.21000000,10/12/2015 8:49:22 PM,359.79684448,5893VT2RIB 98day
