"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Precipitation (mm)
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1996"	"1996"	"Jun"	"6"	1.16
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1996"	"1996"	"Jul"	"7"	1.06
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1996"	"1996"	"Aug"	"8"	0.67
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1996"	"1996"	"Sep"	"9"	0.88
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1996"	"1996"	"Oct"	"10"	0.99
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1996"	"1996"	"Nov"	"11"	1.34
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1996"	"1996"	"Dec"	"12"	2.58
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1997"	"1997"	"Jan"	"1"	2.04
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1997"	"1997"	"Feb"	"2"	1.01
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1997"	"1997"	"Mar"	"3"	1.40
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1997"	"1997"	"Apr"	"4"	2.25
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1997"	"1997"	"May"	"5"	2.18
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1997"	"1997"	"Jun"	"6"	2.99
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1997"	"1997"	"Jul"	"7"	1.89
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1997"	"1997"	"Aug"	"8"	1.88
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1997"	"1997"	"Sep"	"9"	1.59
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1997"	"1997"	"Oct"	"10"	2.02
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1997"	"1997"	"Nov"	"11"	1.10
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1997"	"1997"	"Dec"	"12"	0.88
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1998"	"1998"	"Jan"	"1"	2.05
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1998"	"1998"	"Feb"	"2"	1.16
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1998"	"1998"	"Mar"	"3"	1.19
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1998"	"1998"	"Apr"	"4"	2.04
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1998"	"1998"	"May"	"5"	2.79
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1998"	"1998"	"Jun"	"6"	3.37
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1998"	"1998"	"Jul"	"7"	1.57
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1998"	"1998"	"Aug"	"8"	0.56
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1998"	"1998"	"Sep"	"9"	1.17
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1998"	"1998"	"Oct"	"10"	0.69
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1998"	"1998"	"Nov"	"11"	1.50
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1998"	"1998"	"Dec"	"12"	2.03
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1999"	"1999"	"Jan"	"1"	1.37
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1999"	"1999"	"Feb"	"2"	1.55
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1999"	"1999"	"Mar"	"3"	0.99
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1999"	"1999"	"Apr"	"4"	1.32
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1999"	"1999"	"May"	"5"	2.49
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1999"	"1999"	"Jun"	"6"	1.75
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1999"	"1999"	"Jul"	"7"	0.33
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1999"	"1999"	"Aug"	"8"	1.73
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1999"	"1999"	"Sep"	"9"	0.42
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1999"	"1999"	"Oct"	"10"	0.32
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1999"	"1999"	"Nov"	"11"	1.02
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1999"	"1999"	"Dec"	"12"	0.88
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"2000"	"2000"	"Jan"	"1"	1.26
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"2000"	"2000"	"Feb"	"2"	1.41
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"2000"	"2000"	"Mar"	"3"	1.07
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"2000"	"2000"	"Apr"	"4"	1.14
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"2000"	"2000"	"May"	"5"	2.28
