#Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Swth Wdth(ft),Yld Vol(Dry)(bu/ac),Mark ID,Yld Mass(Wet)(lb/ac),Moisture(%),Desc,Hding Veh(deg)
Longitude,Latitude,Field,Dataset,Product,ObjId,Distance,Swath,Yield,MarkID,YldMassWet,Moisture,Desc,Heading
-97.59755948,44.09610083,Stevens Middle,Stevens Middle-Corn,VarE,8116,7.118,5.000,218.55,328,12299,15.42,10/12/2015 9:23:02 PM,91.32
-97.59756024,44.09608712,Stevens Middle,Stevens Middle-Corn,VarE,8117,7.118,5.000,218.55,329,12299,15.42,10/12/2015 9:23:02 PM,91.32
-97.59756100,44.09607341,Stevens Middle,Stevens Middle-Corn,VarE,8118,7.118,5.000,218.55,330,12299,15.42,10/12/2015 9:23:02 PM,91.32
-97.59756177,44.09605970,Stevens Middle,Stevens Middle-Corn,VarE,8119,7.118,5.000,218.55,331,12299,15.42,10/12/2015 9:23:02 PM,91.32
-97.59753082,44.09612776,Stevens Middle,Stevens Middle-Corn,VarE,8120,7.118,5.000,203.26,326,11382,14.98,10/12/2015 9:23:03 PM,91.41
-97.59753161,44.09611405,Stevens Middle,Stevens Middle-Corn,VarE,8121,7.118,5.000,203.26,327,11382,14.98,10/12/2015 9:23:03 PM,91.41
-97.59753240,44.09610035,Stevens Middle,Stevens Middle-Corn,VarE,8122,7.118,5.000,203.26,328,11382,14.98,10/12/2015 9:23:03 PM,91.41
-97.59753319,44.09608664,Stevens Middle,Stevens Middle-Corn,VarE,8123,7.118,5.000,203.26,329,11382,14.98,10/12/2015 9:23:03 PM,91.41
-97.59753398,44.09607293,Stevens Middle,Stevens Middle-Corn,VarE,8124,7.118,5.000,203.26,330,11382,14.98,10/12/2015 9:23:03 PM,91.41
-97.59753477,44.09605923,Stevens Middle,Stevens Middle-Corn,VarE,8125,7.118,5.000,203.26,331,11382,14.98,10/12/2015 9:23:03 PM,91.41
-97.59750355,44.09612736,Stevens Middle,Stevens Middle-Corn,VarE,8126,7.184,5.000,213.65,326,11964,14.98,10/12/2015 9:23:04 PM,91.38
-97.59750433,44.09611365,Stevens Middle,Stevens Middle-Corn,VarE,8127,7.184,5.000,213.65,327,11964,14.98,10/12/2015 9:23:04 PM,91.38
-97.59750511,44.09609994,Stevens Middle,Stevens Middle-Corn,VarE,8128,7.184,5.000,213.65,328,11964,14.98,10/12/2015 9:23:04 PM,91.38
-97.59750589,44.09608623,Stevens Middle,Stevens Middle-Corn,VarE,8129,7.184,5.000,213.65,329,11964,14.98,10/12/2015 9:23:04 PM,91.38
-97.59750667,44.09607253,Stevens Middle,Stevens Middle-Corn,VarE,8130,7.184,5.000,213.65,330,11964,14.98,10/12/2015 9:23:04 PM,91.38
-97.59750745,44.09605882,Stevens Middle,Stevens Middle-Corn,VarE,8131,7.184,5.000,213.65,331,11964,14.98,10/12/2015 9:23:04 PM,91.38
-97.59747629,44.09612689,Stevens Middle,Stevens Middle-Corn,VarE,8132,7.184,5.000,218.43,326,12231,14.98,10/12/2015 9:23:05 PM,91.32
-97.59747705,44.09611319,Stevens Middle,Stevens Middle-Corn,VarE,8133,7.184,5.000,218.43,327,12231,14.98,10/12/2015 9:23:05 PM,91.32
-97.59747782,44.09609948,Stevens Middle,Stevens Middle-Corn,VarE,8134,7.184,5.000,218.43,328,12231,14.98,10/12/2015 9:23:05 PM,91.32
-97.59747858,44.09608577,Stevens Middle,Stevens Middle-Corn,VarE,8135,7.184,5.000,218.43,329,12231,14.98,10/12/2015 9:23:05 PM,91.32
-97.59747934,44.09607206,Stevens Middle,Stevens Middle-Corn,VarE,8136,7.184,5.000,218.43,330,12231,14.98,10/12/2015 9:23:05 PM,91.32
-97.59748010,44.09605835,Stevens Middle,Stevens Middle-Corn,VarE,8137,7.184,5.000,218.43,331,12231,14.98,10/12/2015 9:23:05 PM,91.32
-97.59744918,44.09612646,Stevens Middle,Stevens Middle-Corn,VarE,8138,7.151,5.000,202.08,326,11316,14.98,10/12/2015 9:23:06 PM,91.25
-97.59744992,44.09611275,Stevens Middle,Stevens Middle-Corn,VarE,8139,7.151,5.000,202.08,327,11316,14.98,10/12/2015 9:23:06 PM,91.25
-97.59745066,44.09609904,Stevens Middle,Stevens Middle-Corn,VarE,8140,7.151,5.000,202.08,328,11316,14.98,10/12/2015 9:23:06 PM,91.25
-97.59745140,44.09608533,Stevens Middle,Stevens Middle-Corn,VarE,8141,7.151,5.000,202.08,329,11316,14.98,10/12/2015 9:23:06 PM,91.25
-97.59745213,44.09607162,Stevens Middle,Stevens Middle-Corn,VarE,8142,7.151,5.000,202.08,330,11316,14.98,10/12/2015 9:23:06 PM,91.25
-97.59745287,44.09605791,Stevens Middle,Stevens Middle-Corn,VarE,8143,7.151,5.000,202.08,331,11316,14.98,10/12/2015 9:23:06 PM,91.25
-97.59742208,44.09612612,Stevens Middle,Stevens Middle-Corn,VarE,8144,7.118,5.000,195.15,326,10928,14.98,10/12/2015 9:23:07 PM,91.19
-97.59742280,44.09611241,Stevens Middle,Stevens Middle-Corn,VarE,8145,7.118,5.000,195.15,327,10928,14.98,10/12/2015 9:23:07 PM,91.19
-97.59742352,44.09609870,Stevens Middle,Stevens Middle-Corn,VarE,8146,7.118,5.000,195.15,328,10928,14.98,10/12/2015 9:23:07 PM,91.19
-97.59742424,44.09608499,Stevens Middle,Stevens Middle-Corn,VarE,8147,7.118,5.000,195.15,329,10928,14.98,10/12/2015 9:23:07 PM,91.19
-97.59742496,44.09607128,Stevens Middle,Stevens Middle-Corn,VarE,8148,7.118,5.000,195.15,330,10928,14.98,10/12/2015 9:23:07 PM,91.19
-97.59742568,44.09605757,Stevens Middle,Stevens Middle-Corn,VarE,8149,7.118,5.000,195.15,331,10928,14.98,10/12/2015 9:23:07 PM,91.19
-97.59739489,44.09612572,Stevens Middle,Stevens Middle-Corn,VarE,8150,7.151,5.000,178.66,326,10005,14.98,10/12/2015 9:23:08 PM,91.22
-97.59739562,44.09611201,Stevens Middle,Stevens Middle-Corn,VarE,8151,7.151,5.000,178.66,327,10005,14.98,10/12/2015 9:23:08 PM,91.22
-97.59739634,44.09609831,Stevens Middle,Stevens Middle-Corn,VarE,8152,7.151,5.000,178.66,328,10005,14.98,10/12/2015 9:23:08 PM,91.22
-97.59739707,44.09608460,Stevens Middle,Stevens Middle-Corn,VarE,8153,7.151,5.000,178.66,329,10005,14.98,10/12/2015 9:23:08 PM,91.22
-97.59739780,44.09607089,Stevens Middle,Stevens Middle-Corn,VarE,8154,7.151,5.000,178.66,330,10005,14.98,10/12/2015 9:23:08 PM,91.22
-97.59739853,44.09605718,Stevens Middle,Stevens Middle-Corn,VarE,8155,7.151,5.000,178.66,331,10005,14.98,10/12/2015 9:23:08 PM,91.22
-97.59736749,44.09612520,Stevens Middle,Stevens Middle-Corn,VarE,8156,7.118,5.000,188.96,326,10581,14.98,10/12/2015 9:23:09 PM,91.55
-97.59736833,44.09611149,Stevens Middle,Stevens Middle-Corn,VarE,8157,7.118,5.000,188.96,327,10581,14.98,10/12/2015 9:23:09 PM,91.55
-97.59736917,44.09609779,Stevens Middle,Stevens Middle-Corn,VarE,8158,7.118,5.000,188.96,328,10581,14.98,10/12/2015 9:23:09 PM,91.55
-97.59737001,44.09608408,Stevens Middle,Stevens Middle-Corn,VarE,8159,7.118,5.000,188.96,329,10581,14.98,10/12/2015 9:23:09 PM,91.55
-97.59737084,44.09607038,Stevens Middle,Stevens Middle-Corn,VarE,8160,7.118,5.000,188.96,330,10581,14.98,10/12/2015 9:23:09 PM,91.55
-97.59737168,44.09605667,Stevens Middle,Stevens Middle-Corn,VarE,8161,7.118,5.000,188.96,331,10581,14.98,10/12/2015 9:23:09 PM,91.55
-97.59734005,44.09612459,Stevens Middle,Stevens Middle-Corn,VarE,8162,7.184,5.000,192.09,326,10757,14.98,10/12/2015 9:23:10 PM,91.63
-97.59734092,44.09611089,Stevens Middle,Stevens Middle-Corn,VarE,8163,7.184,5.000,192.09,327,10757,14.98,10/12/2015 9:23:10 PM,91.63
-97.59734178,44.09609718,Stevens Middle,Stevens Middle-Corn,VarE,8164,7.184,5.000,192.09,328,10757,14.98,10/12/2015 9:23:10 PM,91.63
-97.59734265,44.09608348,Stevens Middle,Stevens Middle-Corn,VarE,8165,7.184,5.000,192.09,329,10757,14.98,10/12/2015 9:23:10 PM,91.63
-97.59734351,44.09606977,Stevens Middle,Stevens Middle-Corn,VarE,8166,7.184,5.000,192.09,330,10757,14.98,10/12/2015 9:23:10 PM,91.63
-97.59734437,44.09605607,Stevens Middle,Stevens Middle-Corn,VarE,8167,7.184,5.000,192.09,331,10757,14.98,10/12/2015 9:23:10 PM,91.63
-97.59731260,44.09612414,Stevens Middle,Stevens Middle-Corn,VarE,8168,7.217,5.000,207.38,326,11613,14.98,10/12/2015 9:23:11 PM,91.60
-97.59731345,44.09611043,Stevens Middle,Stevens Middle-Corn,VarE,8169,7.217,5.000,207.38,327,11613,14.98,10/12/2015 9:23:11 PM,91.60
-97.59731430,44.09609673,Stevens Middle,Stevens Middle-Corn,VarE,8170,7.217,5.000,207.38,328,11613,14.98,10/12/2015 9:23:11 PM,91.60
-97.59731516,44.09608302,Stevens Middle,Stevens Middle-Corn,VarE,8171,7.217,5.000,207.38,329,11613,14.98,10/12/2015 9:23:11 PM,91.60
-97.59731601,44.09606932,Stevens Middle,Stevens Middle-Corn,VarE,8172,7.217,5.000,207.38,330,11613,14.98,10/12/2015 9:23:11 PM,91.60
-97.59731687,44.09605561,Stevens Middle,Stevens Middle-Corn,VarE,8173,7.217,5.000,207.38,331,11613,14.98,10/12/2015 9:23:11 PM,91.60
-97.59728525,44.09612382,Stevens Middle,Stevens Middle-Corn,VarE,8174,7.282,5.000,203.39,326,11389,14.98,10/12/2015 9:23:12 PM,91.21
-97.59728597,44.09611011,Stevens Middle,Stevens Middle-Corn,VarE,8175,7.282,5.000,203.39,327,11389,14.98,10/12/2015 9:23:12 PM,91.21
-97.59728670,44.09609640,Stevens Middle,Stevens Middle-Corn,VarE,8176,7.282,5.000,203.39,328,11389,14.98,10/12/2015 9:23:12 PM,91.21
-97.59728742,44.09608270,Stevens Middle,Stevens Middle-Corn,VarE,8177,7.282,5.000,203.39,329,11389,14.98,10/12/2015 9:23:12 PM,91.21
-97.59728815,44.09606899,Stevens Middle,Stevens Middle-Corn,VarE,8178,7.282,5.000,203.39,330,11389,14.98,10/12/2015 9:23:12 PM,91.21
-97.59728887,44.09605528,Stevens Middle,Stevens Middle-Corn,VarE,8179,7.282,5.000,203.39,331,11389,14.98,10/12/2015 9:23:12 PM,91.21
-97.59725774,44.09612356,Stevens Middle,Stevens Middle-Corn,VarE,8180,7.282,5.000,206.76,326,11578,14.98,10/12/2015 9:23:13 PM,91.03
-97.59725840,44.09610985,Stevens Middle,Stevens Middle-Corn,VarE,8181,7.282,5.000,206.76,327,11578,14.98,10/12/2015 9:23:13 PM,91.03
-97.59725907,44.09609614,Stevens Middle,Stevens Middle-Corn,VarE,8182,7.282,5.000,206.76,328,11578,14.98,10/12/2015 9:23:13 PM,91.03
-97.59725973,44.09608243,Stevens Middle,Stevens Middle-Corn,VarE,8183,7.282,5.000,206.76,329,11578,14.98,10/12/2015 9:23:13 PM,91.03
-97.59726040,44.09606872,Stevens Middle,Stevens Middle-Corn,VarE,8184,7.282,5.000,206.76,330,11578,14.98,10/12/2015 9:23:13 PM,91.03
-97.59726106,44.09605501,Stevens Middle,Stevens Middle-Corn,VarE,8185,7.282,5.000,206.76,331,11578,14.98,10/12/2015 9:23:13 PM,91.03
-97.59723019,44.09612326,Stevens Middle,Stevens Middle-Corn,VarE,8186,7.250,5.000,204.23,326,11436,14.98,10/12/2015 9:23:14 PM,90.91
-97.59723082,44.09610955,Stevens Middle,Stevens Middle-Corn,VarE,8187,7.250,5.000,204.23,327,11436,14.98,10/12/2015 9:23:14 PM,90.91
-97.59723144,44.09609584,Stevens Middle,Stevens Middle-Corn,VarE,8188,7.250,5.000,204.23,328,11436,14.98,10/12/2015 9:23:14 PM,90.91
-97.59723207,44.09608213,Stevens Middle,Stevens Middle-Corn,VarE,8189,7.250,5.000,204.23,329,11436,14.98,10/12/2015 9:23:14 PM,90.91
-97.59723269,44.09606842,Stevens Middle,Stevens Middle-Corn,VarE,8190,7.250,5.000,204.23,330,11436,14.98,10/12/2015 9:23:14 PM,90.91
-97.59723332,44.09605471,Stevens Middle,Stevens Middle-Corn,VarE,8191,7.250,5.000,204.23,331,11436,14.98,10/12/2015 9:23:14 PM,90.91
-97.59720234,44.09612285,Stevens Middle,Stevens Middle-Corn,VarE,8192,7.315,5.000,200.37,326,11220,14.98,10/12/2015 9:23:15 PM,90.91
-97.59720296,44.09610913,Stevens Middle,Stevens Middle-Corn,VarE,8193,7.315,5.000,200.37,327,11220,14.98,10/12/2015 9:23:15 PM,90.91
-97.59720359,44.09609542,Stevens Middle,Stevens Middle-Corn,VarE,8194,7.315,5.000,200.37,328,11220,14.98,10/12/2015 9:23:15 PM,90.91
-97.59720421,44.09608171,Stevens Middle,Stevens Middle-Corn,VarE,8195,7.315,5.000,200.37,329,11220,14.98,10/12/2015 9:23:15 PM,90.91
-97.59720484,44.09606800,Stevens Middle,Stevens Middle-Corn,VarE,8196,7.315,5.000,200.37,330,11220,14.98,10/12/2015 9:23:15 PM,90.91
-97.59720546,44.09605429,Stevens Middle,Stevens Middle-Corn,VarE,8197,7.315,5.000,200.37,331,11220,14.98,10/12/2015 9:23:15 PM,90.91
-97.59717459,44.09612258,Stevens Middle,Stevens Middle-Corn,VarE,8198,7.282,5.000,191.30,326,10712,14.98,10/12/2015 9:23:16 PM,90.91
-97.59717522,44.09610887,Stevens Middle,Stevens Middle-Corn,VarE,8199,7.282,5.000,191.30,327,10712,14.98,10/12/2015 9:23:16 PM,90.91
-97.59717584,44.09609516,Stevens Middle,Stevens Middle-Corn,VarE,8200,7.282,5.000,191.30,328,10712,14.98,10/12/2015 9:23:16 PM,90.91
-97.59717647,44.09608145,Stevens Middle,Stevens Middle-Corn,VarE,8201,7.282,5.000,191.30,329,10712,14.98,10/12/2015 9:23:16 PM,90.91
-97.59717709,44.09606774,Stevens Middle,Stevens Middle-Corn,VarE,8202,7.282,5.000,191.30,330,10712,14.98,10/12/2015 9:23:16 PM,90.91
-97.59717772,44.09605403,Stevens Middle,Stevens Middle-Corn,VarE,8203,7.282,5.000,191.30,331,10712,14.98,10/12/2015 9:23:16 PM,90.91
-97.59714692,44.09612227,Stevens Middle,Stevens Middle-Corn,VarE,8204,7.282,5.000,177.20,326,9965.0,15.36,10/12/2015 9:23:17 PM,90.83
-97.59714752,44.09610855,Stevens Middle,Stevens Middle-Corn,VarE,8205,7.282,5.000,177.20,327,9965.0,15.36,10/12/2015 9:23:17 PM,90.83
-97.59714812,44.09609484,Stevens Middle,Stevens Middle-Corn,VarE,8206,7.282,5.000,177.20,328,9965.0,15.36,10/12/2015 9:23:17 PM,90.83
-97.59714872,44.09608113,Stevens Middle,Stevens Middle-Corn,VarE,8207,7.282,5.000,177.20,329,9965.0,15.36,10/12/2015 9:23:17 PM,90.83
-97.59714932,44.09606742,Stevens Middle,Stevens Middle-Corn,VarE,8208,7.282,5.000,177.20,330,9965.0,15.36,10/12/2015 9:23:17 PM,90.83
-97.59714991,44.09605371,Stevens Middle,Stevens Middle-Corn,VarE,8209,7.282,5.000,177.20,331,9965.0,15.36,10/12/2015 9:23:17 PM,90.83
-97.59711899,44.09612172,Stevens Middle,Stevens Middle-Corn,VarE,8210,7.250,5.000,157.51,326,8857.6,15.36,10/12/2015 9:23:18 PM,91.21
-97.59711971,44.09610801,Stevens Middle,Stevens Middle-Corn,VarE,8211,7.250,5.000,157.51,327,8857.6,15.36,10/12/2015 9:23:18 PM,91.21
-97.59712044,44.09609430,Stevens Middle,Stevens Middle-Corn,VarE,8212,7.250,5.000,157.51,328,8857.6,15.36,10/12/2015 9:23:18 PM,91.21
-97.59712116,44.09608059,Stevens Middle,Stevens Middle-Corn,VarE,8213,7.250,5.000,157.51,329,8857.6,15.36,10/12/2015 9:23:18 PM,91.21
-97.59712189,44.09606688,Stevens Middle,Stevens Middle-Corn,VarE,8214,7.250,5.000,157.51,330,8857.6,15.36,10/12/2015 9:23:18 PM,91.21
-97.59712261,44.09605317,Stevens Middle,Stevens Middle-Corn,VarE,8215,7.250,5.000,157.51,331,8857.6,15.36,10/12/2015 9:23:18 PM,91.21
-97.59709138,44.09612113,Stevens Middle,Stevens Middle-Corn,VarE,8216,7.184,5.000,145.72,326,8194.4,15.36,10/12/2015 9:23:19 PM,91.56
-97.59709223,44.09610742,Stevens Middle,Stevens Middle-Corn,VarE,8217,7.184,5.000,145.72,327,8194.4,15.36,10/12/2015 9:23:19 PM,91.56
-97.59709307,44.09609372,Stevens Middle,Stevens Middle-Corn,VarE,8218,7.184,5.000,145.72,328,8194.4,15.36,10/12/2015 9:23:19 PM,91.56
-97.59709391,44.09608001,Stevens Middle,Stevens Middle-Corn,VarE,8219,7.184,5.000,145.72,329,8194.4,15.36,10/12/2015 9:23:19 PM,91.56
-97.59709475,44.09606630,Stevens Middle,Stevens Middle-Corn,VarE,8220,7.184,5.000,145.72,330,8194.4,15.36,10/12/2015 9:23:19 PM,91.56
-97.59709559,44.09605260,Stevens Middle,Stevens Middle-Corn,VarE,8221,7.184,5.000,145.72,331,8194.4,15.36,10/12/2015 9:23:19 PM,91.56
-97.59706396,44.09612076,Stevens Middle,Stevens Middle-Corn,VarE,8222,7.282,5.000,123.27,326,6932.0,15.36,10/12/2015 9:23:20 PM,91.22
-97.59706469,44.09610706,Stevens Middle,Stevens Middle-Corn,VarE,8223,7.282,5.000,123.27,327,6932.0,15.36,10/12/2015 9:23:20 PM,91.22
-97.59706541,44.09609335,Stevens Middle,Stevens Middle-Corn,VarE,8224,7.282,5.000,123.27,328,6932.0,15.36,10/12/2015 9:23:20 PM,91.22
-97.59706614,44.09607964,Stevens Middle,Stevens Middle-Corn,VarE,8225,7.282,5.000,123.27,329,6932.0,15.36,10/12/2015 9:23:20 PM,91.22
-97.59706687,44.09606593,Stevens Middle,Stevens Middle-Corn,VarE,8226,7.282,5.000,123.27,330,6932.0,15.36,10/12/2015 9:23:20 PM,91.22
-97.59706760,44.09605222,Stevens Middle,Stevens Middle-Corn,VarE,8227,7.282,5.000,123.27,331,6932.0,15.36,10/12/2015 9:23:20 PM,91.22
-97.59703654,44.09612028,Stevens Middle,Stevens Middle-Corn,VarE,8228,7.217,5.000,135.67,326,7629.3,15.36,10/12/2015 9:23:21 PM,91.12
-97.59703724,44.09610657,Stevens Middle,Stevens Middle-Corn,VarE,8229,7.217,5.000,135.67,327,7629.3,15.36,10/12/2015 9:23:21 PM,91.12
-97.59703793,44.09609286,Stevens Middle,Stevens Middle-Corn,VarE,8230,7.217,5.000,135.67,328,7629.3,15.36,10/12/2015 9:23:21 PM,91.12
-97.59703863,44.09607915,Stevens Middle,Stevens Middle-Corn,VarE,8231,7.217,5.000,135.67,329,7629.3,15.36,10/12/2015 9:23:21 PM,91.12
-97.59703932,44.09606544,Stevens Middle,Stevens Middle-Corn,VarE,8232,7.217,5.000,135.67,330,7629.3,15.36,10/12/2015 9:23:21 PM,91.12
-97.59704002,44.09605173,Stevens Middle,Stevens Middle-Corn,VarE,8233,7.217,5.000,135.67,331,7629.3,15.36,10/12/2015 9:23:21 PM,91.12
-97.59700908,44.09611973,Stevens Middle,Stevens Middle-Corn,VarE,8234,7.151,5.000,126.56,326,7117.4,15.36,10/12/2015 9:23:22 PM,91.50
-97.59700990,44.09610602,Stevens Middle,Stevens Middle-Corn,VarE,8235,7.151,5.000,126.56,327,7117.4,15.36,10/12/2015 9:23:22 PM,91.50
-97.59701072,44.09609232,Stevens Middle,Stevens Middle-Corn,VarE,8236,7.151,5.000,126.56,328,7117.4,15.36,10/12/2015 9:23:22 PM,91.50
-97.59701154,44.09607861,Stevens Middle,Stevens Middle-Corn,VarE,8237,7.151,5.000,126.56,329,7117.4,15.36,10/12/2015 9:23:22 PM,91.50
-97.59701236,44.09606490,Stevens Middle,Stevens Middle-Corn,VarE,8238,7.151,5.000,126.56,330,7117.4,15.36,10/12/2015 9:23:22 PM,91.50
-97.59701319,44.09605120,Stevens Middle,Stevens Middle-Corn,VarE,8239,7.151,5.000,126.56,331,7117.4,15.36,10/12/2015 9:23:22 PM,91.50
-97.59698170,44.09611916,Stevens Middle,Stevens Middle-Corn,VarE,8240,7.184,5.000,134.38,326,7557.2,15.36,10/12/2015 9:23:23 PM,91.57
-97.59698255,44.09610545,Stevens Middle,Stevens Middle-Corn,VarE,8241,7.184,5.000,134.38,327,7557.2,15.36,10/12/2015 9:23:23 PM,91.57
-97.59698339,44.09609175,Stevens Middle,Stevens Middle-Corn,VarE,8242,7.184,5.000,134.38,328,7557.2,15.36,10/12/2015 9:23:23 PM,91.57
-97.59698424,44.09607804,Stevens Middle,Stevens Middle-Corn,VarE,8243,7.184,5.000,134.38,329,7557.2,15.36,10/12/2015 9:23:23 PM,91.57
-97.59698508,44.09606434,Stevens Middle,Stevens Middle-Corn,VarE,8244,7.184,5.000,134.38,330,7557.2,15.36,10/12/2015 9:23:23 PM,91.57
-97.59698593,44.09605063,Stevens Middle,Stevens Middle-Corn,VarE,8245,7.184,5.000,134.38,331,7557.2,15.36,10/12/2015 9:23:23 PM,91.57
-97.59695451,44.09611876,Stevens Middle,Stevens Middle-Corn,VarE,8246,7.151,5.000,123.46,326,6942.8,15.36,10/12/2015 9:23:24 PM,91.50
-97.59695533,44.09610505,Stevens Middle,Stevens Middle-Corn,VarE,8247,7.151,5.000,123.46,327,6942.8,15.36,10/12/2015 9:23:24 PM,91.50
-97.59695615,44.09609134,Stevens Middle,Stevens Middle-Corn,VarE,8248,7.151,5.000,123.46,328,6942.8,15.36,10/12/2015 9:23:24 PM,91.50
-97.59695697,44.09607764,Stevens Middle,Stevens Middle-Corn,VarE,8249,7.151,5.000,123.46,329,6942.8,15.36,10/12/2015 9:23:24 PM,91.50
-97.59695779,44.09606393,Stevens Middle,Stevens Middle-Corn,VarE,8250,7.151,5.000,123.46,330,6942.8,15.36,10/12/2015 9:23:24 PM,91.50
-97.59695861,44.09605022,Stevens Middle,Stevens Middle-Corn,VarE,8251,7.151,5.000,123.46,331,6942.8,15.36,10/12/2015 9:23:24 PM,91.50
-97.59692738,44.09611841,Stevens Middle,Stevens Middle-Corn,VarE,8252,7.184,5.000,141.75,326,7971.6,15.36,10/12/2015 9:23:25 PM,91.18
-97.59692810,44.09610470,Stevens Middle,Stevens Middle-Corn,VarE,8253,7.184,5.000,141.75,327,7971.6,15.36,10/12/2015 9:23:25 PM,91.18
-97.59692881,44.09609099,Stevens Middle,Stevens Middle-Corn,VarE,8254,7.184,5.000,141.75,328,7971.6,15.36,10/12/2015 9:23:25 PM,91.18
-97.59692953,44.09607728,Stevens Middle,Stevens Middle-Corn,VarE,8255,7.184,5.000,141.75,329,7971.6,15.36,10/12/2015 9:23:25 PM,91.18
-97.59693024,44.09606357,Stevens Middle,Stevens Middle-Corn,VarE,8256,7.184,5.000,141.75,330,7971.6,15.36,10/12/2015 9:23:25 PM,91.18
-97.59693096,44.09604986,Stevens Middle,Stevens Middle-Corn,VarE,8257,7.184,5.000,141.75,331,7971.6,15.36,10/12/2015 9:23:25 PM,91.18
-97.59690016,44.09611802,Stevens Middle,Stevens Middle-Corn,VarE,8258,7.217,5.000,142.37,326,8006.3,15.36,10/12/2015 9:23:26 PM,90.90
-97.59690078,44.09610431,Stevens Middle,Stevens Middle-Corn,VarE,8259,7.217,5.000,142.37,327,8006.3,15.36,10/12/2015 9:23:26 PM,90.90
-97.59690140,44.09609059,Stevens Middle,Stevens Middle-Corn,VarE,8260,7.217,5.000,142.37,328,8006.3,15.36,10/12/2015 9:23:26 PM,90.90
-97.59690203,44.09607688,Stevens Middle,Stevens Middle-Corn,VarE,8261,7.217,5.000,142.37,329,8006.3,15.36,10/12/2015 9:23:26 PM,90.90
-97.59690265,44.09606317,Stevens Middle,Stevens Middle-Corn,VarE,8262,7.217,5.000,142.37,330,8006.3,15.36,10/12/2015 9:23:26 PM,90.90
-97.59690327,44.09604946,Stevens Middle,Stevens Middle-Corn,VarE,8263,7.217,5.000,142.37,331,8006.3,15.36,10/12/2015 9:23:26 PM,90.90
-97.59687267,44.09611765,Stevens Middle,Stevens Middle-Corn,VarE,8264,7.184,5.000,148.96,326,8377.1,15.36,10/12/2015 9:23:27 PM,91.03
-97.59687333,44.09610394,Stevens Middle,Stevens Middle-Corn,VarE,8265,7.184,5.000,148.96,327,8377.1,15.36,10/12/2015 9:23:27 PM,91.03
-97.59687400,44.09609023,Stevens Middle,Stevens Middle-Corn,VarE,8266,7.184,5.000,148.96,328,8377.1,15.36,10/12/2015 9:23:27 PM,91.03
-97.59687466,44.09607652,Stevens Middle,Stevens Middle-Corn,VarE,8267,7.184,5.000,148.96,329,8377.1,15.36,10/12/2015 9:23:27 PM,91.03
-97.59687533,44.09606281,Stevens Middle,Stevens Middle-Corn,VarE,8268,7.184,5.000,148.96,330,8377.1,15.36,10/12/2015 9:23:27 PM,91.03
-97.59687600,44.09604910,Stevens Middle,Stevens Middle-Corn,VarE,8269,7.184,5.000,148.96,331,8377.1,15.36,10/12/2015 9:23:27 PM,91.03
-97.59684531,44.09611736,Stevens Middle,Stevens Middle-Corn,VarE,8270,7.250,5.000,170.54,326,9590.6,15.36,10/12/2015 9:23:28 PM,90.76
-97.59684589,44.09610365,Stevens Middle,Stevens Middle-Corn,VarE,8271,7.250,5.000,170.54,327,9590.6,15.36,10/12/2015 9:23:28 PM,90.76
-97.59684646,44.09608993,Stevens Middle,Stevens Middle-Corn,VarE,8272,7.250,5.000,170.54,328,9590.6,15.36,10/12/2015 9:23:28 PM,90.76
-97.59684704,44.09607622,Stevens Middle,Stevens Middle-Corn,VarE,8273,7.250,5.000,170.54,329,9590.6,15.36,10/12/2015 9:23:28 PM,90.76
-97.59684762,44.09606251,Stevens Middle,Stevens Middle-Corn,VarE,8274,7.250,5.000,170.54,330,9590.6,15.36,10/12/2015 9:23:28 PM,90.76
-97.59684819,44.09604880,Stevens Middle,Stevens Middle-Corn,VarE,8275,7.250,5.000,170.54,331,9590.6,15.36,10/12/2015 9:23:28 PM,90.76
-97.59681780,44.09611711,Stevens Middle,Stevens Middle-Corn,VarE,8276,7.184,5.000,187.95,326,10569,15.36,10/12/2015 9:23:29 PM,90.94
-97.59681843,44.09610340,Stevens Middle,Stevens Middle-Corn,VarE,8277,7.184,5.000,187.95,327,10569,15.36,10/12/2015 9:23:29 PM,90.94
-97.59681907,44.09608969,Stevens Middle,Stevens Middle-Corn,VarE,8278,7.184,5.000,187.95,328,10569,15.36,10/12/2015 9:23:29 PM,90.94
-97.59681970,44.09607598,Stevens Middle,Stevens Middle-Corn,VarE,8279,7.184,5.000,187.95,329,10569,15.36,10/12/2015 9:23:29 PM,90.94
-97.59682034,44.09606227,Stevens Middle,Stevens Middle-Corn,VarE,8280,7.184,5.000,187.95,330,10569,15.36,10/12/2015 9:23:29 PM,90.94
-97.59682098,44.09604856,Stevens Middle,Stevens Middle-Corn,VarE,8281,7.184,5.000,187.95,331,10569,15.36,10/12/2015 9:23:29 PM,90.94
-97.59678992,44.09611673,Stevens Middle,Stevens Middle-Corn,VarE,8282,7.282,5.000,200.10,326,11253,15.36,10/12/2015 9:23:30 PM,91.11
-97.59679061,44.09610302,Stevens Middle,Stevens Middle-Corn,VarE,8283,7.282,5.000,200.10,327,11253,15.36,10/12/2015 9:23:30 PM,91.11
