Expt No.,Criteria Entry No.,Trial Trt No,Rep No.,Plot No.,Entry Name,ST Criteria Column,Grand Mean Column,Description,Plot Mean
SampleRCBDAngaradebou,9,9,2,215, ,4,3,Moisture,15.6000003814697
SampleRCBDAngaradebou,9,9,3,308, ,4,3,Moisture,16.2999992370605
SampleRCBDAngaradebou,9,9,4,413, ,4,3,Moisture,16.2000007629395
SampleRCBDAngaradebou,10,10,1,110, ,4,3,Moisture,15.6999998092651
SampleRCBDAngaradebou,10,10,2,201, ,4,3,Moisture,15.8999996185303
SampleRCBDAngaradebou,10,10,3,303, ,4,3,Moisture,17.1000003814697
SampleRCBDAngaradebou,10,10,4,409, ,4,3,Moisture,16.8999996185303
SampleRCBDAngaradebou,11,11,1,111, ,4,3,Moisture,17.5
SampleRCBDAngaradebou,11,11,2,213, ,4,3,Moisture,15.6999998092651
SampleRCBDAngaradebou,11,11,3,311, ,4,3,Moisture,17.7999992370605
SampleRCBDAngaradebou,11,11,4,402, ,4,3,Moisture,18.1000003814697
SampleRCBDAngaradebou,12,12,1,112, ,4,3,Moisture,14.6999998092651
SampleRCBDAngaradebou,12,12,2,206, ,4,3,Moisture,14.3000001907349
SampleRCBDAngaradebou,12,12,3,304, ,4,3,Moisture,16.8999996185303
SampleRCBDAngaradebou,12,12,4,414, ,4,3,Moisture,17.6000003814697
SampleRCBDAngaradebou,13,13,1,113, ,4,3,Moisture,14.6999998092651
SampleRCBDAngaradebou,13,13,2,208, ,4,3,Moisture,15.8999996185303
SampleRCBDAngaradebou,13,13,3,301, ,4,3,Moisture,17.1000003814697
SampleRCBDAngaradebou,13,13,4,416, ,4,3,Moisture,15.6000003814697
SampleRCBDAngaradebou,14,14,1,114, ,4,3,Moisture,13.3000001907349
SampleRCBDAngaradebou,14,14,2,209, ,4,3,Moisture,12.3999996185303
SampleRCBDAngaradebou,14,14,3,307, ,4,3,Moisture,13.8000001907349
SampleRCBDAngaradebou,14,14,4,403, ,4,3,Moisture,17.5
SampleRCBDAngaradebou,15,15,1,115, ,4,3,Moisture,15.6000003814697
